Price,Demand,Country
9.231957937,8.640260932,Country1
7.67032568,8.381573684,Country1
4.83333428,9.103953125,Country1
9.807832256,7.462415373,Country1
8.297448272,7.598695641,Country1
7.293943067,8.53583022,Country1
7.21377874,9.528716864,Country1
5.639757216,12.90032768,Country1
7.497592648,9.155512297,Country1
9.858122012,8.252217219,Country1
8.344797351,8.234369184,Country1
9.363115662,5.524387028,Country1
5.273682562,10.26940554,Country1
9.677903159,6.412718453,Country1
7.193485635,8.472510794,Country1
6.689219204,7.929387706,Country1
6.076059874,9.50479705,Country1
7.608039504,8.498464322,Country1
7.585816898,7.599863124,Country1
8.451032134,8.746536757,Country1
6.859339055,9.534052769,Country1
8.366270635,6.898454637,Country1
6.559924106,8.894131835,Country1
9.358262895,7.192656359,Country1
7.033334879,7.565685743,Country1
8.068967102,8.64073216,Country1
6.853313806,7.486301935,Country1
9.634307289,6.365837276,Country1
8.071440775,7.595169745,Country1
6.09971479,8.388534214,Country1
8.479518447,9.416745446,Country1
6.708483258,8.280119615,Country1
7.20416406,6.669945326,Country1
7.720856477,7.448261227,Country1
9.433924116,6.522407303,Country1
4.673466336,8.672592351,Country1
10.9720194,7.754867392,Country1
6.717096422,8.27773486,Country1
8.284138198,12.33709906,Country1
8.257158945,7.988599515,Country1
7.265255015,8.943533603,Country1
7.492677381,7.706750683,Country1
8.751420283,6.343643176,Country1
8.580903327,5.778655426,Country1
7.584988444,8.569609474,Country1
7.282553172,10.08909445,Country1
8.398975714,7.225327624,Country1
7.966615682,8.220454488,Country1
8.052415646,6.453058661,Country1
8.833859543,9.387580325,Country1
8.086768204,7.498861163,Country1
10.0647543,5.480109345,Country1
8.600547001,5.769217253,Country1
5.663962748,8.052208314,Country1
7.968425451,7.871612726,Country1
9.09082235,7.139533667,Country1
6.73311644,8.320538969,Country1
7.910380711,11.80711691,Country1
8.809319696,8.094621896,Country1
9.60889735,7.178326542,Country1
7.502012108,7.150353932,Country1
10.80247454,6.582876151,Country1
7.51885605,9.495143663,Country1
8.49410061,7.758797252,Country1
7.311578651,8.551751729,Country1
6.113391959,9.672952233,Country1
8.021321889,7.447952819,Country1
9.108000319,5.930337137,Country1
9.213780856,8.09682729,Country1
7.014517443,9.155045462,Country1
7.836482654,5.659151329,Country1
9.286508727,6.286033605,Country1
7.000248142,7.384296056,Country1
8.829579571,7.53764079,Country1
10.14966653,7.570150153,Country1
7.564942424,8.260822482,Country1
8.213947758,8.051883909,Country1
8.411198496,8.308081123,Country1
6.925192365,7.836181713,Country1
8.209038756,6.978576744,Country1
10.87426387,6.538919299,Country1
6.623238131,7.210253342,Country1
6.803552731,8.197451969,Country1
6.765860808,7.058251904,Country1
7.012139574,6.452391365,Country1
5.24356375,7.49579348,Country1
6.357863192,6.920172497,Country1
9.118093184,9.167760821,Country1
8.978880582,6.627934742,Country1
9.284232664,8.318996475,Country1
7.481548914,9.607137834,Country1
8.577277455,8.459245288,Country1
8.027875813,5.302653155,Country1
6.393372348,10.75770031,Country1
7.809455063,8.58747621,Country1
7.150819715,8.243299256,Country1
7.896852067,8.469254436,Country1
11.53027577,9.289643519,Country1
8.094378378,8.284317762,Country1
7.272967474,7.641410799,Country1
6.060588236,10.07466828,Country1
9.181581819,7.208327325,Country1
7.754837041,9.708935186,Country1
8.566643222,5.595315668,Country1
8.552428457,8.098990601,Country1
5.723755775,10.51224521,Country1
8.31427024,7.571017228,Country1
8.662955634,9.857080403,Country1
6.628387888,9.852330526,Country1
8.33293591,10.85670206,Country1
7.094018998,6.764070822,Country1
7.803472533,6.173383214,Country1
7.309718713,8.328958625,Country1
4.757126891,8.159285297,Country1
10.82209908,5.632177425,Country1
6.618192817,9.452306601,Country1
8.560193689,8.142769732,Country1
4.47091029,8.39208606,Country1
6.582071259,9.613173896,Country1
9.461785187,7.447679293,Country1
7.421998779,8.930928049,Country1
8.785726816,9.529375196,Country1
6.667353447,9.362835894,Country1
9.875020837,8.131797303,Country1
8.266091051,7.371537774,Country1
6.642842088,6.308052482,Country1
6.949595168,7.382527724,Country1
11.10155497,5.212043789,Country1
7.168492122,8.374023887,Country1
6.175780567,9.871803027,Country1
8.144275076,9.289323188,Country1
6.44855825,9.251126585,Country1
9.511396571,7.182373645,Country1
8.801238409,7.991811476,Country1
10.37966393,7.957714952,Country1
8.112610531,10.49235368,Country1
6.897661223,8.655766183,Country1
8.196331139,8.460182481,Country1
7.086678868,8.01251792,Country1
8.982752843,7.393764659,Country1
7.826610891,10.091492,Country1
6.739367765,10.53519578,Country1
7.514897964,9.25613188,Country1
7.741967603,8.396964703,Country1
7.401589067,8.163546918,Country1
9.08379795,7.362227236,Country1
8.121724647,9.663924873,Country1
9.804423154,6.682465925,Country1
9.157309931,9.209944511,Country1
6.613916295,8.534578946,Country1
7.08395262,7.590642329,Country1
8.42618374,9.431653352,Country1
6.753710333,8.123252784,Country1
7.788490618,9.882187317,Country1
5.877043078,9.686330423,Country1
6.780219794,8.253923045,Country1
6.790750075,8.803629848,Country1
7.510118745,8.226461743,Country1
9.473176618,8.914082398,Country1
8.773995405,8.124600596,Country1
8.12644844,10.73359191,Country1
9.645854156,7.056405495,Country1
8.54236182,6.537301049,Country1
6.296496834,9.107344053,Country1
6.366617729,6.484356075,Country1
5.455456038,7.101955486,Country1
8.060592227,6.895009795,Country1
8.002146868,8.847957792,Country1
8.777157542,7.47284655,Country1
8.719497274,7.47670097,Country1
8.369602663,7.985121562,Country1
6.186604856,8.790111091,Country1
6.795471525,7.6755857,Country1
7.312717652,7.342239369,Country1
9.268218188,6.599688828,Country1
5.654909911,9.405905101,Country1
8.430496506,7.761078446,Country1
8.183802483,7.850227401,Country1
10.07086241,7.720649473,Country1
9.688588792,8.179779575,Country1
7.580117328,8.190991969,Country1
7.30603095,6.181764704,Country1
7.242464041,7.611667295,Country1
8.45902432,4.407081762,Country1
6.860188365,11.43626048,Country1
7.628790959,9.343318466,Country1
10.19729228,6.253968457,Country1
10.78209129,6.76200783,Country1
8.770348002,9.052251917,Country1
8.167070656,8.716875008,Country1
8.853847218,8.104299028,Country1
9.016646077,7.850973873,Country1
5.769573923,9.07591124,Country1
9.435319413,8.092647739,Country1
10.10318704,7.930593013,Country1
7.441848606,5.881526405,Country1
6.722587896,7.244829912,Country1
9.632225222,8.737966832,Country1
7.41533641,9.162049773,Country1
7.771147345,8.65764815,Country1
9.453591761,6.515555432,Country1
9.005759244,7.898896706,Country1
9.495436259,6.400566386,Country1
6.236965405,11.22083647,Country1
9.455028062,7.091584045,Country1
9.1210332,8.433238112,Country1
8.304755823,6.489979985,Country1
5.809702677,9.002123079,Country1
7.777594464,8.965614077,Country1
10.48898202,7.899727437,Country1
9.996656782,5.370912228,Country1
8.022485565,9.748976581,Country1
9.703716258,5.957899477,Country1
8.356220812,8.11489252,Country1
8.33280163,7.537124,Country1
6.183745978,7.538000553,Country1
5.64124281,8.048634835,Country1
8.039500873,7.800473751,Country1
8.236799408,7.692408247,Country1
12.03471458,7.36599771,Country1
10.27207456,7.146117127,Country1
6.786726639,7.701200952,Country1
7.452310099,7.941304271,Country1
7.079956048,8.205265281,Country1
7.791589243,7.707597617,Country1
7.82317751,9.643752175,Country1
6.415733113,9.856544311,Country1
8.784389432,7.815199279,Country1
6.792611764,9.313493541,Country1
7.155051631,9.100145482,Country1
6.389353747,6.705346684,Country1
7.024541562,6.707972332,Country1
9.512222924,6.932592531,Country1
10.38107739,7.420243405,Country1
5.453944819,6.977233825,Country1
6.859848202,8.558015295,Country1
6.619146655,6.992724807,Country1
9.656074111,6.783827774,Country1
7.78703356,8.001216773,Country1
6.375647575,8.415730815,Country1
9.441349603,7.820739213,Country1
7.688938263,9.669784837,Country1
9.243557901,6.687013432,Country1
7.999162271,7.639321016,Country1
9.88650134,8.000759776,Country1
7.842486823,7.511248118,Country1
5.599714097,10.32073316,Country1
8.906410387,8.219227953,Country1
10.16010461,7.981053911,Country1
7.458157036,6.29124262,Country1
8.543092712,9.370721859,Country1
5.455420241,7.885195039,Country1
6.847909241,7.381824481,Country1
6.696692166,9.477824126,Country1
6.658846068,10.0784816,Country1
5.677573364,10.18344327,Country1
6.425484004,10.44957676,Country1
6.420364867,7.349903649,Country1
10.08773964,8.815471007,Country1
10.99571938,7.5217157,Country1
8.82653405,15.72339006,Country2
10.30734834,16.5260156,Country2
14.7502896,10.52032455,Country2
9.448150499,12.3788824,Country2
13.30005766,9.148044848,Country2
13.09325417,11.47647202,Country2
11.28612503,12.17079246,Country2
9.033909571,14.26185753,Country2
8.445251097,14.72979261,Country2
10.11348211,13.84993685,Country2
9.75838394,13.49832145,Country2
10.7904045,12.76382726,Country2
9.476379477,15.05874309,Country2
11.45583861,12.44928037,Country2
9.924348658,12.57565368,Country2
12.00180111,12.00583413,Country2
10.39077963,12.20254996,Country2
10.84703208,12.73323869,Country2
8.845240656,14.46430154,Country2
10.17573908,11.00057972,Country2
11.94512185,11.52072179,Country2
9.419505145,11.78887583,Country2
11.91636829,12.14679345,Country2
10.45852081,14.15900483,Country2
13.47924352,10.957699,Country2
11.3300525,12.92457568,Country2
13.03826302,11.30833574,Country2
11.7571561,11.70439745,Country2
10.82820958,10.82321744,Country2
10.55490744,13.65027889,Country2
9.311496974,12.84358189,Country2
7.749045975,15.2396475,Country2
12.40539868,12.50216571,Country2
10.1158347,12.33261729,Country2
11.47972196,12.01844575,Country2
11.35196367,14.23679293,Country2
11.65203571,11.97255799,Country2
14.2670367,11.8994913,Country2
10.75578289,11.84165785,Country2
11.30892544,11.99873919,Country2
9.996396862,11.53582207,Country2
10.35610425,11.53464001,Country2
10.08581134,11.84668602,Country2
10.35011219,11.17754397,Country2
10.53898534,11.16300885,Country2
12.85429257,13.17915107,Country2
12.84302668,11.20637737,Country2
8.202613872,14.49378138,Country2
11.53303722,13.46737744,Country2
11.70146562,8.923946214,Country2
11.97377869,11.54708925,Country2
9.303610644,11.33271043,Country2
11.9296271,12.09643151,Country2
11.33635179,12.19128389,Country2
11.33330451,12.67414928,Country2
11.80560778,10.73411199,Country2
11.35286432,13.72022204,Country2
10.44664625,15.90162758,Country2
11.74894976,12.4392997,Country2
13.22224413,11.99579164,Country2
12.07483126,12.08601452,Country2
11.36656664,11.69049339,Country2
12.79637914,13.28150866,Country2
10.90441391,11.37174832,Country2
10.19275836,14.54488728,Country2
11.61981657,11.97556962,Country2
12.44966478,12.56093592,Country2
11.24929411,14.15330643,Country2
9.436451758,13.01904319,Country2
10.40273496,14.98917227,Country2
9.638817602,11.94189806,Country2
14.04070936,11.66639721,Country2
11.18203805,13.13870319,Country2
12.79912667,11.74541491,Country2
8.506600214,15.94481641,Country2
10.40548494,11.7023431,Country2
11.00607478,12.10067952,Country2
11.84153587,12.72795852,Country2
11.11367185,12.531888,Country2
10.38483953,14.01503562,Country2
9.297767486,12.53698603,Country2
8.699914286,10.86519279,Country2
11.35789204,13.00045249,Country2
10.15424539,13.3936114,Country2
12.35569307,12.19137074,Country2
13.18904194,11.99765741,Country2
11.26140421,12.82397346,Country2
9.482627813,11.54054779,Country2
9.652919112,14.06499068,Country2
9.690672717,12.61769545,Country2
9.903660064,13.36665368,Country2
10.83948397,12.07293445,Country2
11.0925083,12.12334248,Country2
11.53579639,11.97946833,Country2
13.51407414,12.05468094,Country2
9.600189276,12.5739757,Country2
11.00116705,12.74590979,Country2
11.55957231,12.04680641,Country2
12.02192132,12.34725022,Country2
10.73612391,14.05689007,Country2
12.34839648,12.98187683,Country2
11.73123196,11.75883334,Country2
11.40546141,13.6120346,Country2
9.295825029,12.71971172,Country2
8.33077362,16.09317706,Country2
11.31669704,11.04091908,Country2
12.25875641,11.42708738,Country2
11.89708048,11.2539918,Country2
11.75950795,13.06432675,Country2
7.413966797,14.1019092,Country2
12.41978562,12.46765971,Country2
9.37385895,14.31597238,Country2
8.337192967,12.9033717,Country2
8.665210553,13.26172505,Country2
9.104573876,13.80264145,Country2
10.79631341,12.86142514,Country2
11.13513651,13.05249687,Country2
12.17896827,11.34727675,Country2
11.20073147,12.99914829,Country2
11.57348759,11.27767505,Country2
12.23934412,10.07710865,Country2
11.12144842,13.72026361,Country2
10.86041854,12.39480712,Country2
10.51709209,12.63898161,Country2
9.330651763,14.79045606,Country2
11.03821571,12.82009124,Country2
11.15105684,12.73473214,Country2
13.84759429,11.50353886,Country2
12.14337642,13.18000102,Country2
10.64953145,10.89058697,Country2
10.33718175,12.61032915,Country2
10.174346,11.52404631,Country2
11.56448215,10.43464764,Country2
11.84314704,13.61450755,Country2
9.362315615,14.00909719,Country2
12.57402719,10.85861685,Country2
13.04542784,11.26287204,Country2
13.64414011,12.10322553,Country2
11.92096597,10.79212887,Country2
11.16779765,13.63575437,Country2
11.35606642,13.27104722,Country2
10.07108956,11.99608087,Country2
10.42270394,13.17171479,Country2
11.16864907,12.47795334,Country2
10.82725291,12.6996888,Country2
10.86995798,10.84565854,Country2
11.39133379,12.1843753,Country2
8.947439014,13.70333386,Country2
12.92190306,12.01627445,Country2
12.81115953,10.8041107,Country2
13.44276039,12.28011675,Country2
11.03482709,12.42611976,Country2
9.643753209,13.93334007,Country2
10.07764212,12.04309409,Country2
11.19913343,13.04244607,Country2
10.57724038,12.7512402,Country2
9.650970147,13.05463076,Country2
9.955497229,15.12165477,Country2
12.86127176,7.956648989,Country2
10.83776505,11.96062085,Country2
10.81962497,12.3637388,Country2
12.53363906,10.55978771,Country2
12.70724994,13.11257909,Country2
10.9589839,10.35496994,Country2
12.81036439,12.06376519,Country2
13.35467741,12.15444287,Country2
9.564075134,13.79765214,Country2
7.812587468,14.23695799,Country2
9.599424887,13.37891846,Country2
12.75689823,12.58164445,Country2
12.1927209,10.98245441,Country2
13.2217708,13.6819564,Country2
10.49591141,15.44657012,Country2
10.47024352,13.89724481,Country2
10.16806378,12.12799536,Country2
11.74715691,13.6111859,Country2
10.92683315,14.68154247,Country2
9.547825328,12.83854572,Country2
12.71801884,10.90316781,Country2
10.1151711,11.58425389,Country2
8.445834379,13.65905054,Country2
12.46410852,15.22671441,Country2
11.64035162,8.292549322,Country2
11.04394152,12.81966107,Country2
9.889474599,13.16129654,Country2
10.2935776,11.85976007,Country2
8.972161467,13.50115729,Country2
10.07335107,11.76498726,Country2
11.42633628,12.53837133,Country2
10.88472512,11.0394535,Country2
11.66871054,13.27678954,Country2
8.833902191,15.1209873,Country2
11.16827549,13.44654332,Country2
12.15397811,13.64842192,Country2
13.23425255,13.32461144,Country2
12.75152598,11.74319948,Country2
9.377859619,13.53599196,Country2
10.8074985,10.84320221,Country2
11.41018294,13.41784677,Country2
9.866594085,12.38416651,Country2
12.69151715,12.42535771,Country2
13.10382193,9.824875655,Country2
10.66887307,12.93449418,Country2
11.4522149,11.94445848,Country2
13.29933141,12.68558756,Country2
11.2804001,13.04727889,Country2
12.98594065,11.12034679,Country2
8.314017788,12.42373236,Country2
9.792900358,13.27063298,Country2
11.19202201,11.05216586,Country2
9.841684196,11.78139047,Country2
12.25118946,14.41716688,Country2
9.398663999,12.68120464,Country2
11.20965016,9.613432526,Country2
10.26889716,13.84139852,Country2
11.72819357,14.16058032,Country2
11.87759209,11.22702243,Country2
13.13613629,12.8609544,Country2
11.18988492,13.60444564,Country2
9.929032827,15.14069439,Country2
8.638608772,16.90314487,Country2
10.71342397,10.67025452,Country2
12.75768875,11.1694789,Country2
12.75505483,10.08040282,Country2
10.81437068,11.40218201,Country2
10.29043138,15.75804952,Country2
12.64824062,11.2729035,Country2
12.40701946,9.336944109,Country2
10.63386535,12.99696735,Country2
10.20347299,12.92871007,Country2
12.51591593,12.79381096,Country2
10.29026396,13.46387212,Country2
11.88633042,15.99396385,Country2
10.75808954,12.28677858,Country2
10.65723803,13.80108871,Country2
11.63983687,9.748543474,Country2
12.27147501,11.83358075,Country2
13.14726416,11.35751232,Country2
10.18670739,13.00122451,Country2
12.50413375,13.35598552,Country2
10.85875961,15.65050223,Country2
11.75286811,11.71324911,Country2
8.969330472,12.52395261,Country2
12.51569235,12.73589365,Country2
11.68013746,14.14451491,Country2
12.08641347,13.13647169,Country2
11.52175239,13.38376526,Country2
8.901060141,13.91534087,Country2
12.1159696,13.89577973,Country2
12.54089044,12.67177411,Country2
12.46397314,10.54683864,Country2
10.49144505,13.52870137,Country2
11.60085891,13.90413195,Country2
11.35996828,13.27150182,Country2
7.897363718,14.74256002,Country2
11.9856931,13.19090488,Country2
11.62104744,11.40218771,Country2
12.84785475,9.963548885,Country2
9.188048734,13.34406189,Country2
11.73345023,12.71903936,Country2
11.43403123,10.71393592,Country2
12.51559595,12.67342572,Country2
10.84191554,12.77222069,Country2
10.57287033,11.37431271,Country2
8.897749277,12.28504396,Country2
9.04943637,12.97087187,Country2
10.4190903,14.37583831,Country2
11.07918326,10.85749736,Country2
12.61781755,11.95415057,Country2
11.88988169,12.85794705,Country2
11.95718587,12.66547333,Country2
9.023654034,13.04139397,Country2
12.96005768,10.3315667,Country2
8.611743105,14.93479337,Country2
10.78896348,13.03224291,Country2
12.50624051,12.23467024,Country2
7.891082285,12.72644639,Country2
8.441973117,12.81998424,Country2
9.213552908,14.32184745,Country2
11.13061886,12.28929042,Country2
12.11239982,11.99257867,Country2
13.14778948,13.7706445,Country2
10.55112847,14.09878722,Country2
11.1628963,11.72029085,Country2
9.288372109,14.80084699,Country2
12.6573313,11.80562019,Country2
9.508464606,14.56181291,Country2
10.27491941,12.91482809,Country2
9.393185195,12.98844329,Country2
9.945304149,13.10021711,Country2
11.49681035,12.535296,Country2
11.40224198,12.53010802,Country2
12.28267034,11.93984726,Country2
10.76741202,15.06346955,Country2
10.498795,13.86094326,Country2
12.05206859,11.19894918,Country2
11.84510017,11.47799579,Country2
8.689402922,13.17101794,Country2
12.64737787,12.42463707,Country2
12.2847036,12.52774182,Country2
13.24811575,12.12103578,Country2
12.6754938,11.9206887,Country2
8.626655293,12.77400549,Country2
10.28799307,12.659634,Country2
9.138638962,14.6810541,Country2
8.901651134,14.04566719,Country2
9.349376416,14.22788074,Country2
10.75676393,12.40728415,Country2
9.444197149,15.91896992,Country2
9.440179833,12.81326413,Country2
9.875147976,12.37433683,Country2
10.30654878,13.73465171,Country2
10.40263707,11.22058252,Country2
11.68579479,12.79301695,Country2
11.87424126,10.88705319,Country2
11.46402652,10.8421447,Country2
11.06981531,11.02982454,Country2
11.91682473,12.52035682,Country2
11.59740772,13.27556079,Country2
10.78327785,10.67431286,Country2
10.55873095,14.05552346,Country2
9.928051495,13.13758957,Country2
9.468639355,14.99768997,Country2
10.69679513,15.54678589,Country2
9.945012996,12.84963556,Country2
11.66091939,10.66714228,Country2
8.384416583,13.30802234,Country2
10.72275394,12.27285646,Country2
10.35942681,10.35448977,Country2
10.85708417,12.50779378,Country2
10.96918971,12.97691471,Country2
9.380020733,15.24793736,Country2
12.43413672,12.0087909,Country2
9.063701616,12.70286234,Country2
12.60257223,13.63058254,Country2
10.26638196,12.62426209,Country2
10.34516891,14.19036137,Country2
12.15537278,11.77492142,Country2
9.565026676,14.05479076,Country2
10.91557386,13.30133775,Country2
12.28645217,13.3473119,Country2
10.02505844,10.7980197,Country2
11.46264514,11.34460421,Country2
9.394291695,13.78718662,Country2
10.69593513,8.685544957,Country2
11.2902172,11.83736543,Country2
11.46007876,11.13529083,Country2
11.32760492,13.12192682,Country2
11.56562465,13.22430305,Country2
11.38771906,13.29479371,Country2
11.77507673,12.14362412,Country2
11.59116323,13.82420946,Country2
10.93837437,11.97848612,Country2
10.05027292,11.78938719,Country2
10.05018707,13.59700178,Country2
12.17107561,13.64228883,Country2
10.4977784,12.70274985,Country2
10.92409064,11.53102618,Country2
11.399945,11.5093482,Country2
12.88409923,11.57703632,Country2
11.44868253,12.16096004,Country2
11.87284699,13.3775895,Country2
10.78625635,12.30834087,Country2
12.93803189,11.3337853,Country2
9.982189302,12.71660557,Country2
13.91138038,10.79896932,Country2
9.487308911,12.15350684,Country2
11.64765217,10.72554505,Country2
10.35544655,12.24126585,Country2
9.2321576,13.81549067,Country2
9.454727481,13.65608426,Country2
13.94338524,10.60563902,Country2
11.84396935,12.97539552,Country2
11.17177393,12.18959415,Country2
10.69396821,14.06103474,Country2
9.906330561,13.17159806,Country2
13.66990122,9.94449771,Country2
9.954648689,15.49568032,Country2
14.28632179,10.60942354,Country2
12.37745295,12.58422814,Country2
11.43080035,10.75010679,Country2
12.03115977,11.94575578,Country2
10.38035752,10.51660486,Country2
12.78251262,12.0391942,Country2
10.32038922,11.76979547,Country2
9.642050381,12.66315593,Country2
9.812742126,13.17450818,Country2
11.00189431,12.05562911,Country2
9.372813772,12.55049035,Country2
7.833721017,14.38738047,Country2
12.13316652,10.23388998,Country2
8.714346957,12.1323096,Country2
13.15310703,12.37861957,Country2
11.41595156,12.14105963,Country2
11.48218976,12.39939801,Country2
11.70002223,10.19255132,Country2
10.28327776,14.92250334,Country2
13.2705452,11.62684866,Country2
8.612172494,13.35203167,Country2
13.53496243,12.37419155,Country2
7.7653641,15.27035695,Country2
10.9105713,13.13096725,Country2
9.907817517,11.84387016,Country2
10.19827106,13.87669711,Country2
12.11275952,11.08052241,Country2
13.01835008,10.10368554,Country2
11.385303,15.7211692,Country2
10.60754896,15.22339097,Country2
10.29852976,13.52771229,Country2
13.62480971,12.18855508,Country2
8.048069537,12.54958216,Country2
9.989089338,10.95868944,Country2
12.86828042,12.48677212,Country2
11.09757879,14.30677741,Country2
12.92101374,12.07594053,Country2
9.399684977,13.45104553,Country2
10.46270633,11.02740883,Country2
10.45649818,13.35355181,Country2
9.47907671,12.71813648,Country2
10.48527133,9.33487272,Country2
11.98718385,13.54410558,Country2
9.352468774,12.04831974,Country2
10.03600193,12.98110739,Country2
9.94254306,12.53580468,Country2
10.96460716,13.96383951,Country2
9.193591135,15.34080268,Country2
12.10960717,11.90778448,Country2
10.19868253,14.32872925,Country2
12.88226896,13.77267895,Country2
14.37147344,13.16668966,Country2
11.41531876,12.01257127,Country2
7.553221729,12.78384952,Country2
10.0643006,11.01167681,Country2
10.84297643,13.29510797,Country2
12.64321548,10.07430618,Country2
14.86256117,9.118602427,Country2
12.05263878,10.34427924,Country2
10.23093891,12.92135088,Country2
9.533713954,12.63132564,Country2
9.44081061,15.05862476,Country2
14.42252707,11.28017557,Country2
10.46047223,13.44043272,Country2
13.1656087,11.91126821,Country2
13.03512006,10.88458916,Country2
8.207225727,12.94098801,Country2
11.24355965,13.38915682,Country2
11.71442703,14.92198282,Country2
11.6726805,10.09930068,Country2
13.27192561,12.75295875,Country2
10.59478679,13.12331676,Country2
8.97778777,13.04066189,Country2
11.15955653,11.56443473,Country2
10.90465184,12.10846423,Country2
10.39321602,12.99412427,Country2
11.14167632,11.21234959,Country2
8.486119391,12.97481993,Country2
10.19033251,13.08793554,Country2
10.67307875,13.9981081,Country2
10.66197377,12.37821151,Country2
10.4848227,11.24705432,Country2
9.752457531,12.83973292,Country2
10.61926336,13.84928674,Country2
10.4645451,10.31482491,Country2
12.73230229,11.44832482,Country2
12.94540995,11.7257821,Country2
11.53827743,14.0806347,Country2
12.26826731,10.97240927,Country2
9.056511615,15.77740528,Country2
8.317715945,14.55392169,Country2
8.111863463,13.19339526,Country2
8.084298547,13.20680859,Country2
8.825249852,13.56979921,Country2
8.992287712,12.90745718,Country2
11.80234879,10.75730627,Country2
13.1398707,10.04742437,Country2
11.86068292,13.82296972,Country2
9.09307589,12.22545605,Country2
11.35877271,12.73161693,Country2
13.43369135,9.98212773,Country2
12.42473599,9.184587286,Country2
14.45399058,11.92771243,Country2
11.582427,13.72649072,Country2
9.850089241,13.40084386,Country2
12.8587157,9.994868237,Country2
9.903084451,13.39869935,Country2
8.543351181,13.18839956,Country2
10.27133999,9.084513732,Country2
9.382017728,13.71244993,Country2
13.27187638,12.73502446,Country2
10.85068296,14.54152171,Country2
9.636472998,14.65970366,Country2
8.617889447,12.85756103,Country2
12.10439882,10.9673504,Country2
10.25465949,11.46623352,Country2
8.14221429,13.07685122,Country2
11.99546792,10.81321091,Country2
10.06243245,10.6679079,Country2
10.32611099,12.51893431,Country2
11.85051658,12.3467411,Country2
10.1618444,12.9206983,Country2
10.21524809,13.1838716,Country2
11.29663945,13.04980586,Country2
11.43341336,14.05440741,Country2
11.25557122,12.67654545,Country2
11.76765343,11.58413172,Country2
8.95598815,13.32069356,Country2
12.21032991,12.59749024,Country2
10.63239414,15.36717987,Country2
9.992082698,12.16505522,Country2
13.65387802,10.94055334,Country2
12.12842939,13.28310893,Country2
11.58190398,14.4058911,Country2
11.65226546,12.40369387,Country2
11.46064167,13.25057692,Country2
9.150280863,15.09089737,Country2
12.04126314,15.55225293,Country2
9.11478984,14.16128423,Country2
8.565914026,14.96448186,Country2
10.38560464,12.67743535,Country2
7.749358898,11.38013042,Country2
9.603619181,13.95618013,Country2
13.19036039,13.07141261,Country2
10.77589521,11.6763518,Country2
12.05083392,12.39693113,Country2
10.56151382,10.09428463,Country2
10.66383845,12.154343,Country2
8.868939249,13.46825421,Country2
10.89304754,11.74919768,Country2
9.763686995,13.62907149,Country2
12.35992166,12.35373114,Country2
9.324145962,13.79515997,Country2
11.73076782,14.55380587,Country2
10.0720208,11.42328503,Country2
8.95403379,11.88152395,Country2
8.080505259,10.96192499,Country2
11.78479504,9.541330723,Country2
12.29224119,11.77809022,Country2
12.15956523,10.57175662,Country2
11.55845912,10.39665914,Country2
13.59456579,12.27828206,Country2
9.153361487,13.09472212,Country2
11.37708468,11.18893099,Country2
11.06222771,13.66131569,Country2
10.36398263,11.76973389,Country2
12.97444116,9.555241802,Country2
9.670123043,12.20068773,Country2
11.67195028,10.65759452,Country2
12.23845659,12.63137164,Country2
12.09887021,11.99514286,Country2
10.04747553,11.73440756,Country2
9.747383079,15.00574367,Country2
8.789745198,12.01890133,Country2
9.19089869,12.48419113,Country2
10.59004517,13.32179105,Country2
11.31466579,10.77082604,Country2
13.07928812,11.97404124,Country2
12.23079051,13.33294257,Country2
14.54075105,12.95953031,Country2
10.80925242,13.00484503,Country2
10.22445499,12.59829046,Country2
7.672232614,13.30319333,Country2
12.03474981,14.79197739,Country2
13.02046432,12.53068313,Country2
12.5341673,11.82987192,Country2
11.35996419,12.46490863,Country2
9.4504774,13.41140364,Country2
10.80536374,14.0201944,Country2
9.218694422,12.22163315,Country2
11.75256703,10.33947529,Country2
11.15782004,13.91273635,Country2
10.0994812,14.63067069,Country2
12.47441339,13.88291856,Country2
8.043397859,13.94314736,Country2
12.05347651,15.08407375,Country2
14.2316454,10.29922074,Country2
12.80145938,13.3526339,Country2
8.856222845,15.46146447,Country2
8.23556289,14.14681715,Country2
12.14604856,12.0494329,Country2
7.440844048,12.4958294,Country2
10.56059116,10.9312229,Country2
12.65293488,10.05667187,Country2
10.54637897,14.82100674,Country2
9.577020026,13.3666349,Country2
9.563877198,12.69409588,Country2
12.04002743,12.44634341,Country2
9.73270091,12.65710658,Country2
9.340320567,13.08635152,Country2
11.52937206,11.00736831,Country2
14.99940477,9.829067337,Country2
8.962699987,14.83092482,Country2
9.064995647,16.6816389,Country2
11.42528178,14.12775298,Country2
12.68855663,10.72925113,Country2
10.51008273,13.47326225,Country2
10.1939331,16.60265256,Country2
9.169769291,12.65691737,Country2
11.52878869,11.87372519,Country2
7.912080053,12.27955602,Country2
12.12497371,11.35300599,Country2
11.0852161,15.61596599,Country2
8.152259253,15.85383427,Country2
11.35081347,11.18833222,Country2
12.48641135,11.2062242,Country2
10.35160544,13.93634162,Country2
10.37048114,13.22755871,Country2
9.474782756,14.47052918,Country2
11.86736365,11.46571902,Country2
10.41813923,12.81469357,Country2
13.8342719,11.17057444,Country2
9.267340372,13.41831301,Country2
8.834832037,13.62280771,Country2
11.12326828,9.462523173,Country2
10.27100864,13.743112,Country2
12.16135408,11.25684746,Country2
