URL,Outcome,Target,FundingRaised,Backers,Comments,Location,Subtype,Duration,PhotosNumber,NumberOfProducts,Price,Gender,Created,Backed,FbNumber,IsVideoAvailable,VideoURL,VideoLength,Human,Computer,Energy,Content,Upset,Angry,MaxAmpVol
https://www.kickstarter.com/projects/872297630/gamestick-the-most-portable-tv-games-console-ever?ref=category_location,1,100000,647658.9,5691,4477.00,CA,Hardware,30,7,15,135,U,0,10,0,1,https://ksr-video.imgix.net/projects/401694/video-197215-h264_high.mp4,225,1,1,1.897196262,0,2.803738318,0,30.79439252
https://www.kickstarter.com/projects/1286671259/e-z-kwiklift-attic-lifting-stand?ref=category_location,0,44000,647,3,0.00,TX,Hardware,30,0,1,299,M,0,0,2,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/robosnap/robosnap-vision-for-your-robot?ref=category_location,0,48000,6466,79,7.00,CA,Robots,30,1,11,75,F,0,4,101,1,https://ksr-video.imgix.net/projects/1318613/video-537534-h264_high.mp4,169,1,1,5.653333333,0,1.2,0.16,46.57333333
https://www.kickstarter.com/projects/ilumi/new-ilumi-smartstrip?ref=category_location,1,50000,64614,541,94.00,TX,Hardware,32,27,10,154,U,3,16,713,1,https://ksr-video.imgix.net/projects/2536883/video-686212-h264_high.mp4,162,1,1,4.328767123,0,3.671232877,0.232876712,30.5890411
https://www.kickstarter.com/projects/231448063/rise-up-women-the-divine-feminine-app?ref=category_location,0,19000,6455,63,1.00,IL,Apps,30,5,7,45,F,0,2,2903,1,https://ksr-video.imgix.net/projects/2563851/video-705780-h264_high.mp4,167,1,0,7.422222222,0,0.366666667,0.5,36.76666667
https://www.kickstarter.com/projects/1824260781/ambassador-high-school-iss-project-2013-2014?ref=category_location,0,10000,645,23,0.00,CA,Technology,45,6,7,501,U,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/hackarobot/hackabot-nano-compact-plug-and-play-arduino-robot?ref=category_location,1,1500,6445,53,2.00,CA,Robots,40,28,11,75,U,4,3,0,1,https://ksr-video.imgix.net/projects/1702500/video-508142-h264_high.mp4,98,1,1,2.558139535,0,10.62790698,0,65
https://www.kickstarter.com/projects/907349876/budgetplan-budget-like-a-boss?ref=category_location,1,5000,6440.4,155,1.00,MA,Apps,30,2,6,75,F,0,12,769,1,https://ksr-video.imgix.net/projects/2724895/video-728579-h264_high.mp4,67,0,1,2.515151515,0,2.636363636,0,145.8484848
https://www.kickstarter.com/projects/860504337/hamradionow-video-of-the-2015-arrl-tapr-dcc?ref=category_location,0,10000,6440,79,2.00,IL,Technology,54,0,6,75,M,5,0,1240,1,https://ksr-video.imgix.net/projects/1858193/video-542251-h264_high.mp4,911,1,1,1.904276986,0,2.15885947,0,37.62321792
https://www.kickstarter.com/projects/rafm/rutan-aircraft-flying-museum?ref=category_location,0,250000,6428,11,0.00,TX,Flight,30,0,4,2750,U,0,1,0,1,https://ksr-video.imgix.net/projects/1901827/video-562210-h264_high.mp4,13,0,0,20,11,0,1.333333333,43.66666667
https://www.kickstarter.com/projects/prayerpartners/global-prayer-partners-help-us-fulfill-prayers-wor?ref=category_location,1,3000,6425,152,6.00,CA,Web,30,2,9,50,F,0,2,0,1,https://ksr-video.imgix.net/projects/1585710/video-503188-h264_high.mp4,182,1,0,9.703389831,0,0.43220339,0.169491525,30.55932203
https://www.kickstarter.com/projects/autosportlabs/racecapture-and-podium-race-it-share-it-prove-it?ref=category_location,1,50000,64203.3,263,28.00,WA,Hardware,31,46,15,139,U,0,1,0,1,https://ksr-video.imgix.net/projects/1889252/video-613277-h264_high.mp4,213,1,1,8.386138614,0,0.633663366,0,29.02970297
https://www.kickstarter.com/projects/udoo/udoo-android-linux-arduino-in-a-tiny-single-board?ref=category_location,1,27000,641614.4,4172,670.00,MA,DIYElectronics,60,12,12,134,U,3,1,0,1,https://ksr-video.imgix.net/projects/499914/video-226161-h264_high.mp4,389,1,1,4.463917526,0,5.984536082,0,54.18041237
https://www.kickstarter.com/projects/613655624/collapsible-sleep-comfort-tent?ref=category_location,0,25000,641,9,1.00,CA,Gadgets,44,0,3,100,M,0,0,0,1,https://ksr-video.imgix.net/projects/1704583/video-507866-h264_high.mp4,337,1,0,6,0,1.090909091,0,15.18181818
https://www.kickstarter.com/projects/bgaraventa/accdc-the-accelerated-dynamic-content-api?ref=category_location,0,30000,641,22,0.00,CA,Software,45,6,5,25,M,0,1,0,1,https://ksr-video.imgix.net/projects/99065/video-93959-h264_high.mp4,106,0,0,3,0,0,0,11
https://www.kickstarter.com/projects/1115949672/water-hero-protection-from-major-pipe-bursts-and-c?ref=category_location,1,54000,64024,372,150.00,MA,Hardware,42,12,16,154,M,0,8,219,1,https://ksr-video.imgix.net/projects/1374003/video-464159-h264_high.mp4,223,1,0,5.3125,0,3.5,0,18.9375
https://www.kickstarter.com/projects/1213744587/the-padestal-the-ultimate-ipad-tablet-stand?ref=category_location,0,10000,6401.5,65,15.00,IL,Gadgets,46,18,8,49,F,0,0,201,1,https://ksr-video.imgix.net/projects/1298095/video-434254-h264_high.mp4,187,1,1,7.043478261,0,0.72826087,0,58.14130435
https://www.kickstarter.com/projects/1536640470/tennis-power-trainer-resistance-training-equipment?ref=category_location,1,5000,6400,70,18.00,CA,Gadgets,45,14,11,35,U,2,2,0,1,https://ksr-video.imgix.net/projects/2240496/video-619775-h264_high.mp4,255,1,0,10.63157895,0.631578947,0,1.052631579,14.84210526
https://www.kickstarter.com/projects/1631087476/whatruwearing-a-style-and-fashion-social-app?ref=category_location,0,75000,640,10,0.00,IL,Web,25,2,11,500,U,0,0,502,1,https://ksr-video.imgix.net/projects/1592113/video-488373-h264_high.mp4,320,1,1,5.757961783,0.050955414,2.197452229,0,24.7133758
https://www.kickstarter.com/projects/sobergridapp/sober-grid-where-sober-people-meet?ref=category_location,0,25000,640,8,0.00,MA,Apps,27,21,7,100,U,0,0,763,1,https://ksr-video.imgix.net/projects/1307497/video-441081-h264_high.mp4,53,1,1,4.692307692,0,1.653846154,0,32.76923077
https://www.kickstarter.com/projects/902939028/build-your-own-ms-office-beginner?ref=category_location,0,750,64,6,0.00,CA,Technology,18,0,3,5,M,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/1745629897/linse-lighters-exclusive-presale-never-burn-yourse?ref=category_location,1,5000,6393,696,206.00,CA,Gadgets,30,5,9,10,F,0,0,1613,1,https://ksr-video.imgix.net/projects/1142304/video-420626-h264_high.mp4,256,1,1,8.837209302,0.062015504,1.813953488,1.023255814,142.9689922
https://www.kickstarter.com/projects/816777132/scio-the-fun-new-way-to-learn?ref=category_location,0,50000,6391,96,8.00,CA,DIYElectronics,31,42,13,75,U,2,0,0,1,https://ksr-video.imgix.net/projects/2229355/video-624684-h264_high.mp4,249,1,1,4.832,0,2.104,0,46.272
https://www.kickstarter.com/projects/1269010520/goccia-the-worlds-smallest-and-simplest-activity-t?ref=category_location,1,50000,63842,712,486.00,CA,Wearables,25,32,11,75,U,0,3,0,1,https://ksr-video.imgix.net/projects/870916/video-363118-h264_high.mp4,128,1,1,3.783333333,0,1.633333333,0,56.33333333
https://www.kickstarter.com/projects/keyselfie/keyselfie-bluetooth-keychain-for-your-ios-or-andro?ref=category_location,0,12000,637,23,0.00,CA,Gadgets,30,20,8,22.5,M,0,3,3492,1,https://ksr-video.imgix.net/projects/1209669/video-424683-h264_high.mp4,98,1,0,5.666666667,0,4.714285714,0,35.16666667
https://www.kickstarter.com/projects/1354200512/pacific-sky-power?ref=category_location,1,5000,6368,73,13.00,WA,Technology,30,0,13,175,M,19,12,998,1,https://ksr-video.imgix.net/projects/445450/video-230210-h264_high.mp4,123,1,1,6.745454545,0.654545455,2.981818182,0.490909091,27.03636364
https://www.kickstarter.com/projects/speedx/speedx-unicorn-smart-road-bike-with-built-in-power?ref=category_location,1,50000,636683,200,578.00,CA,Technology,35,37,8,3899,U,2,0,0,1,https://ksr-video.imgix.net/projects/2771714/video-737438-h264_high.mp4,95,1,1,3.555555556,0,1.466666667,0.377777778,64.97777778
https://www.kickstarter.com/projects/2105764235/bieree-smart-phone-connected-micro-brewery-beer?ref=category_location,1,6000,6363,57,23.00,TX,Hardware,30,22,5,99,M,4,37,331,1,https://ksr-video.imgix.net/projects/522829/video-420176-h264_high.mp4,155,1,1,6.881578947,0.065789474,1.144736842,0,73.43421053
https://www.kickstarter.com/projects/1319139499/pixelpusher?ref=category_location,1,50000,63629.8,199,25.00,CA,Hardware,30,5,12,240,U,0,61,1691,1,https://ksr-video.imgix.net/projects/471756/video-225113-h264_high.mp4,200,0,1,3.40625,0.03125,4.447916667,0,32.76041667
https://www.kickstarter.com/projects/fher/lei-lei-appisode-1?ref=category_location,0,15000,6360,123,0.00,NY,Technology,30,12,15,45,M,0,11,400,1,https://ksr-video.imgix.net/projects/1309866/video-449094-h264_high.mp4,133,1,0,14.01666667,6.083333333,4.566666667,2.55,33.28333333
https://www.kickstarter.com/projects/979623853/mini-air-personal-air-conditioner?ref=category_location,0,60000,636,7,0.00,NY,Wearables,30,1,4,47.5,U,0,0,109,1,https://ksr-video.imgix.net/projects/1070106/video-437182-h264_high.mp4,323,1,0,4.728571429,0,0.2,0.05,16.65714286
https://www.kickstarter.com/projects/113869822/stethophone-do-you-like-playing-doctor?ref=category_location,0,15000,636,18,4.00,NY,Hardware,30,3,2,13,M,0,5,0,1,https://ksr-video.imgix.net/projects/470585/video-239947-h264_high.mp4,90,1,1,8.6,0.05,0.925,0,39.85
https://www.kickstarter.com/projects/322204213/creating-a-reprap-3d-printer-to-help-spread-the-te?ref=category_location,0,850,636,14,2.00,CA,Hardware,30,0,3,25,M,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/659010197/earz-music-sharing-app?ref=category_location,0,25000,6355,46,1.00,CA,Apps,30,10,11,40,M,0,15,342,1,https://ksr-video.imgix.net/projects/1286838/video-444907-h264_high.mp4,174,1,0,5.057471264,0,3.425287356,1.08045977,47.8045977
https://www.kickstarter.com/projects/golfpad/golf-tags-easily-track-and-improve-your-golf-game?ref=category_location,1,20000,63530,659,94.00,WA,Technology,23,15,11,150,U,2,2,0,1,https://ksr-video.imgix.net/projects/1848632/video-535746-h264_high.mp4,55,1,0,1.954545455,0,8.454545455,0,28.09090909
https://www.kickstarter.com/projects/dopplerlabs/here-active-listening-change-the-way-you-hear-the?ref=category_location,1,250000,635189.3,2855,536.00,NY,Wearables,29,33,10,429,U,0,0,0,1,https://ksr-video.imgix.net/projects/1870010/video-545461-h264_high.mp4,153,1,1,2,0,4.833333333,0,41.86111111
https://www.kickstarter.com/projects/1496464868/the-voting-app-voter-information-super-app-and-api?ref=category_location,0,850000,635,34,2.00,TX,Software,60,0,6,300,U,2,1,1469,1,https://ksr-video.imgix.net/projects/494355/video-336288-h264_high.mp4,214,1,1,3.567307692,0,2.461538462,0,20.09615385
https://www.kickstarter.com/projects/936813051/stoic-platform?ref=category_location,1,25000,63450.5,279,0.00,CA,Software,60,7,17,400,M,0,3,65,1,https://ksr-video.imgix.net/projects/396453/video-200445-h264_high.mp4,152,1,1,1.428571429,0,1.742857143,0,32.37142857
https://www.kickstarter.com/projects/probot/probot-chiller-the-worlds-first-5-minute-6-pack-ch?ref=category_location,0,50000,6338,43,13.00,CA,Gadgets,43,8,12,185,U,0,12,0,1,https://ksr-video.imgix.net/projects/1908018/video-561039-h264_high.mp4,179,1,0,3.494382022,0,1.876404494,0,58.79775281
https://www.kickstarter.com/projects/817561158/electronic-intelligent-water-savings-fill-valve-fo?ref=category_location,0,50000,633,15,0.00,CA,DIYElectronics,56,9,7,55,M,0,0,146,1,https://ksr-video.imgix.net/projects/2380967/video-657135-h264_high.mp4,144,0,0,5.643835616,0,0.410958904,0.02739726,19.5890411
https://www.kickstarter.com/projects/1701089166/an-ensoniq-ts-10-12-scsi-adapter-the-sp-4-rewind?ref=category_location,0,2310,632,8,1.00,WA,Hardware,30,0,1,110,M,0,1,166,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/1218307099/m3-shs-mitchell-miracle-mover-safety-and-health-so?ref=category_location,0,50000,632,5,3.00,TX,Hardware,33,0,3,600,M,0,0,407,1,https://ksr-video.imgix.net/projects/1680475/video-502137-h264_high.mp4,89,0,1,2.891891892,0,0.351351351,0,24.83783784
https://www.kickstarter.com/projects/qoture/qoture-the-app-that-sizes-you-up?ref=category_location,0,40000,632,17,5.00,CA,Technology,40,7,13,90,M,0,3,875,1,https://ksr-video.imgix.net/projects/152020/video-161604-h264_high.mp4,65,1,1,3.71875,0,2.21875,0,46.125
https://www.kickstarter.com/projects/1356548121/blabdroid-0?ref=category_location,0,75000,6317,68,2.00,MA,Hardware,45,5,13,100,U,0,0,0,1,https://ksr-video.imgix.net/projects/516097/video-234258-h264_high.mp4,107,1,1,4.895833333,0,2.4375,0,34.72916667
https://www.kickstarter.com/projects/323002773/revenge-of-the-iot-relay?ref=category_location,1,1,6316,109,31.00,CA,Gadgets,3,4,3,19,U,4,3,62,1,https://ksr-video.imgix.net/projects/1817535/video-528667-h264_high.mp4,115,1,1,6.607142857,0.232142857,1.589285714,0,38.23214286
https://www.kickstarter.com/projects/newtonbusters/newton-busters-fll-international-championship-sydn?ref=category_location,1,6000,6315,55,0.00,IL,Robots,30,0,9,500,M,0,0,0,1,https://ksr-video.imgix.net/projects/1811460/video-527341-h264_high.mp4,337,1,1,5.262195122,0,1.06097561,0,72.45121951
https://www.kickstarter.com/projects/1166301281/thesmartvent-save-low-cost-zonal-control-for-your?ref=category_location,0,100000,63000,69,0.00,CA,Technology,30,14,5,130,M,0,1,813,1,https://ksr-video.imgix.net/projects/2064566/video-611512-h264_high.mp4,183,1,1,4.652631579,0,2.063157895,0,29.03157895
https://www.kickstarter.com/projects/1489393552/pandoras-box-0?ref=category_location,0,75000,630,8,0.00,WA,Gadgets,30,0,10,150,U,0,0,0,1,https://ksr-video.imgix.net/projects/1075090/video-446844-h264_high.mp4,179,1,1,3.289473684,0,2.697368421,0,39.01315789
https://www.kickstarter.com/projects/656349904/a-revolution-in-solar-energy?ref=category_location,0,50000,63,5,0.00,CA,Technology,45,0,1,250,M,0,0,98,1,https://ksr-video.imgix.net/projects/2486124/video-692144-h264_high.mp4,220,0,1,1.366666667,0,1.116666667,0,54.525
https://www.kickstarter.com/projects/1277347979/crewseat?ref=category_location,0,3500,63,9,0.00,NY,Hardware,16,0,7,25,M,0,2,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/webee/online-educational-gaming-ecosystem-for-children?ref=category_location,0,100000,62989,158,21.00,NY,Technology,30,4,13,149,U,0,4,211,1,https://ksr-video.imgix.net/projects/320893/video-158259-h264_high.mp4,269,1,1,3.182481752,0,1.489051095,0,21.23357664
https://www.kickstarter.com/projects/1603447435/sun-spots-harvest-energy-from-your-personal-solar?ref=category_location,0,100000,6294,22,1.00,CA,Hardware,30,7,8,47.5,U,0,0,0,1,https://ksr-video.imgix.net/projects/1914258/video-553982-h264_high.mp4,65,0,0,1.157894737,0,5.684210526,0,87.10526316
https://www.kickstarter.com/projects/dodocase/diy-virtual-reality-open-source-future?ref=category_location,1,25000,62909,1238,142.00,CA,Technology,22,15,14,70,M,0,32,1105,1,https://ksr-video.imgix.net/projects/1479704/video-466636-h264_high.mp4,225,1,1,3.981818182,0,3.690909091,0,40.19090909
https://www.kickstarter.com/projects/mipowusa/playbulb-rainbow-stylish-smart-color-led-light-bul?ref=category_location,1,10000,62852,906,261.00,CA,Gadgets,15,23,16,62.5,U,8,1,427,1,https://ksr-video.imgix.net/projects/1522346/video-477522-h264_high.mp4,125,1,0,1.631578947,0,2.596491228,0,29.50877193
https://www.kickstarter.com/projects/ericdlee/scotbotics-team-3873-robotics-world-championship?ref=category_location,1,2500,6285,64,0.00,CA,Robots,29,3,7,100,M,0,0,0,1,https://ksr-video.imgix.net/projects/483132/video-215200-h264_high.mp4,98,1,0,7.065217391,0.695652174,1.130434783,0,46.7173913
https://www.kickstarter.com/projects/myownduino/the-lil-nardo?ref=category_location,1,5000,6285,222,42.00,NY,Hardware,30,9,12,24.5,U,2,8,0,1,https://ksr-video.imgix.net/projects/767547/video-333889-h264_high.mp4,92,1,0,5.913043478,0,1.108695652,0,47.86956522
https://www.kickstarter.com/projects/bitbangerlabs/pixelstick-light-painting-evolved?ref=category_location,1,110000,628417.3,2171,299.00,NY,CameraEquipment,45,17,7,300,U,2,22,748,1,https://ksr-video.imgix.net/projects/641443/video-308120-h264_high.mp4,211,0,0,3.98,0,4.78,0,63.02
https://www.kickstarter.com/projects/1842319612/innovation-club?ref=category_location,0,5000,628,7,0.00,CA,Technology,30,0,6,175,M,0,0,0,1,https://ksr-video.imgix.net/projects/766076/video-362406-h264_high.mp4,103,1,0,4,0,4.657894737,0,35.92105263
https://www.kickstarter.com/projects/1431427141/aquabrick-making-the-unthinkable-drinkabletm?ref=category_location,0,25000,6275,36,0.00,CA,Technology,30,12,7,195,U,0,2,0,1,https://ksr-video.imgix.net/projects/1770770/video-528592-h264_high.mp4,91,1,0,12.08888889,1.533333333,0.8,0.222222222,48.13333333
https://www.kickstarter.com/projects/analogartistry/leo-vintage-analog-sound-from-any-modern-device?ref=category_location,1,10000,62698,500,219.00,CA,Sound,40,13,8,109,U,0,3,0,1,https://ksr-video.imgix.net/projects/1383378/video-479876-h264_high.mp4,129,1,1,5.094339623,0.150943396,0.924528302,0,49.01886792
https://www.kickstarter.com/projects/carvey/carvey-the-3d-carving-machine-for-the-maker-in-all?ref=category_location,1,50000,626599,645,236.00,IL,FabricationTools,30,17,10,2574.5,U,0,6,687,1,https://ksr-video.imgix.net/projects/1038947/video-455512-h264_high.mp4,148,1,1,3.85915493,0,4.788732394,0.169014085,67.61971831
https://www.kickstarter.com/projects/1221469287/x-truder-dual-nozzle-3d-printer-head-assembly?ref=category_location,0,100000,6259,30,4.00,TX,3DPrinting,30,11,4,275,U,0,0,0,1,https://ksr-video.imgix.net/projects/924051/video-459255-h264_high.mp4,192,1,1,2.739130435,0,2.739130435,0,30.5326087
https://www.kickstarter.com/projects/mattiaslepp/smart-herb-garden-by-click-and-grow?ref=category_location,1,75000,625851.7,10477,3422.00,CA,Hardware,34,11,12,62,U,2,2,584,1,https://ksr-video.imgix.net/projects/188603/video-220724-h264_high.mp4,173,1,1,2.5,0,3.488095238,0,41.86904762
https://www.kickstarter.com/projects/alanforbes/joy-of-angular-a-beginners-guide-to-single-page-we?ref=category_location,1,2500,6257,365,46.00,MA,Software,31,1,7,25,M,6,24,208,1,https://ksr-video.imgix.net/projects/2257238/video-624038-h264_high.mp4,85,1,1,4.12244898,0,1.408163265,0,33.87755102
https://www.kickstarter.com/projects/962920513/climate-create-your-own-friendly-environment?ref=category_location,1,50000,62452.9,832,198.00,CA,Gadgets,30,21,9,79,U,0,2,0,1,https://ksr-video.imgix.net/projects/984232/video-397800-h264_high.mp4,117,1,1,2.547619048,0,6.071428571,0,112.7857143
https://www.kickstarter.com/projects/1536640470/swing-max-tennis-racquet-training-weight?ref=category_location,0,15000,6245,28,0.00,CA,Gadgets,30,10,12,30,U,2,2,0,1,https://ksr-video.imgix.net/projects/2177018/video-608080-h264_high.mp4,255,1,0,11.94117647,0.705882353,0.176470588,1.117647059,14.64705882
https://www.kickstarter.com/projects/1041053004/studzee-get-more-from-your-walls?ref=category_location,0,20000,6244,51,0.00,CA,Technology,32,17,10,41.5,U,0,9,0,1,https://ksr-video.imgix.net/projects/1867942/video-553139-h264_high.mp4,174,1,1,3.775280899,0,2.123595506,0,41.13483146
https://www.kickstarter.com/projects/rabidprototypes/tau-the-tiny-32-bit-arduino-zero-compatible?ref=category_location,1,2500,6235,157,29.00,MA,DIYElectronics,20,3,9,39,U,9,4,0,1,https://ksr-video.imgix.net/projects/2689043/video-718470-h264_high.mp4,74,1,1,6.5,0,0.764705882,0,21.88235294
https://www.kickstarter.com/projects/1701996267/fixers-collective?ref=category_location,1,4000,6234,244,16.00,NY,Software,87,0,8,37.5,U,0,0,977,1,https://ksr-video.imgix.net/projects/11705/video-19482-h264_high.mp4,173,1,1,4.943181818,0,1.920454545,0,20.57954545
https://www.kickstarter.com/projects/bryantobing/realcam-shoot-like-a-pro?ref=category_location,1,5000,6230,38,12.00,TX,Technology,45,15,9,30,M,2,5,0,1,https://ksr-video.imgix.net/projects/595685/video-260608-h264_high.mp4,67,0,1,2.242424242,0,0.060606061,0,135.5151515
https://www.kickstarter.com/projects/607655551/ren-itm-mighty-mini-solar-renewable-smart-light-us?ref=category_location,0,35000,6230,182,20.00,TX,Hardware,30,13,12,30,U,0,1,0,1,https://ksr-video.imgix.net/projects/958244/video-391477-h264_high.mp4,269,0,1,5.048387097,0,0.548387097,0.080645161,39.18548387
https://www.kickstarter.com/projects/JetCityOrange/foneframe-a-mobile-web-framework?ref=category_location,0,12000,623,11,0.00,WA,Software,32,0,7,75,M,0,7,0,1,https://ksr-video.imgix.net/projects/66270/video-74013-h264_high.mp4,72,1,1,3.571428571,0,0.428571429,0,20.42857143
https://www.kickstarter.com/projects/361842686/hudway-glass-keeps-your-eyes-on-the-road-while-dri?ref=category_location,1,100000,622785,9095,1761.00,CA,Gadgets,31,44,13,78,U,0,1,0,1,https://ksr-video.imgix.net/projects/1773882/video-592755-h264_high.mp4,248,1,1,2.597826087,0,2.489130435,0,52.98913043
https://www.kickstarter.com/projects/796790188/mcchi-luggage-its-a-luggage-usb-charger-and-a-tabl?ref=category_location,0,15000,6227,17,6.00,CA,Gadgets,45,6,9,240,U,3,4,0,1,https://ksr-video.imgix.net/projects/1604411/video-487652-h264_high.mp4,214,1,1,3.071428571,0,7.510204082,0,37.90816327
https://www.kickstarter.com/projects/1003614822/ponomusic-where-your-soul-rediscovers-music?ref=category_location,1,800000,6225355,18220,16946.00,CA,Sound,35,14,44,400,U,0,3,0,1,https://ksr-video.imgix.net/projects/884493/video-373726-h264_high.mp4,684,1,1,4.574018127,0.057401813,5.589123867,0,29.78247734
https://www.kickstarter.com/projects/1848494069/quillius-writing-used-to-be-a-lonely-business?ref=category_location,0,30000,6213.8,75,5.00,CA,Web,34,9,15,70,U,0,0,0,1,https://ksr-video.imgix.net/projects/1070120/video-409244-h264_high.mp4,168,1,1,6,0,0.643835616,0.712328767,42.47945205
https://www.kickstarter.com/projects/1043643075/coolshims-brake-coolers-for-subaru-toyota-and-scio?ref=category_location,0,37500,6210,28,0.00,CA,Technology,30,15,13,140,M,0,2,194,1,https://ksr-video.imgix.net/projects/1278229/video-488526-h264_high.mp4,151,1,1,2.860759494,0,1.164556962,0.063291139,45.01265823
https://www.kickstarter.com/projects/1121776082/filmkeep-rate-movies-love-film?ref=category_location,0,20000,6203,55,0.00,TX,Web,30,15,7,50,M,0,0,386,1,https://ksr-video.imgix.net/projects/1009108/video-432704-h264_high.mp4,245,1,0,7.216981132,1.839622642,7.726415094,0.566037736,23.11320755
https://www.kickstarter.com/projects/itic/professional-usb-20-ls-fs-hs-protocol-analyzer-mod?ref=category_location,0,125000,6202,14,2.00,CA,Hardware,45,2,9,595,M,0,0,0,1,https://ksr-video.imgix.net/projects/1247697/video-428251-h264_high.mp4,125,0,0,2.984375,0,1.578125,0,84.28125
https://www.kickstarter.com/projects/1075375801/morphalite-pro-flip-ii-tactical-wide-beam-flashlig?ref=category_location,0,60000,6200,70,3.00,CA,Gadgets,30,8,7,350,U,0,0,69,1,https://ksr-video.imgix.net/projects/1831624/video-532877-h264_high.mp4,200,0,0,4.604395604,0,4.604395604,0.516483516,41.85714286
https://www.kickstarter.com/projects/1569219331/all-in-one-small-batch-all-grain-home-brew-system?ref=category_location,0,1500,620,6,1.00,WA,Gadgets,5,2,6,75,M,0,1,113,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/1986465824/roamer?ref=category_location,0,8550,620,7,0.00,TX,Technology,21,4,6,105,M,0,0,0,1,https://ksr-video.imgix.net/projects/778748/video-442455-h264_high.mp4,83,1,1,5.935483871,0.096774194,1.161290323,0,56.32258065
https://www.kickstarter.com/projects/732834777/penumbratm-interactive-led-beer-pong-table?ref=category_location,0,40000,62,4,1.00,WA,Gadgets,20,6,6,1199.5,U,0,3,0,1,https://ksr-video.imgix.net/projects/1376375/video-450895-h264_high.mp4,242,1,0,8.706766917,0.578947368,0.812030075,0.30075188,28.88721805
https://www.kickstarter.com/projects/2135069719/snapdocs?ref=category_location,0,40000,62,5,1.00,NY,Apps,30,7,1,25,U,0,0,0,1,https://ksr-video.imgix.net/projects/2388811/video-648052-h264_high.mp4,56,1,1,9.961538462,1.961538462,0,0.423076923,74.88461538
https://www.kickstarter.com/projects/303802252/power-our-community-with-water?ref=category_location,0,27500,62,6,0.00,CA,Technology,30,0,3,10,M,0,0,0,1,https://ksr-video.imgix.net/projects/2391339/video-655264-h264_high.mp4,41,1,1,5.7,0,4.05,0,29.4
https://www.kickstarter.com/projects/1986902972/bingobo-build-your-private-web-tm?ref=category_location,0,5000,62,7,0.00,CA,Technology,46,0,12,45,U,2,4,0,1,https://ksr-video.imgix.net/projects/780744/video-322266-h264_high.mp4,74,0,1,2.130434783,0,0.804347826,0,64.02173913
https://www.kickstarter.com/projects/1396765549/help-redefine-the-online-calendar-smarter-and-more?ref=category_location,0,1750000,62,6,0.00,CA,Software,60,0,8,74.5,M,0,1,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/554582097/trueilluminatecom?ref=category_location,0,7000,62,3,2.00,CA,Technology,26,0,6,50,F,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/836520460/exoskeletal-three-dimensional-wind-generator?ref=category_location,0,60000,619,16,0.00,NY,Technology,60,0,8,300,U,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/textfiles/the-information-cube-20?ref=category_location,1,2000,6184.3,152,7.00,NY,Technology,7,0,4,150,M,3,139,1195,1,https://ksr-video.imgix.net/projects/283929/video-147127-h264_high.mp4,110,1,0,3.355263158,0,2.171052632,0,39.05263158
https://www.kickstarter.com/projects/cobattery/cobattery-never-plug-in-your-iphone-again?ref=category_location,1,60000,61774,380,159.00,MA,Hardware,30,20,5,75,U,0,1,0,1,https://ksr-video.imgix.net/projects/1258513/video-534194-h264_high.mp4,123,1,0,5.950819672,0.114754098,2.147540984,0.213114754,35.32786885
https://www.kickstarter.com/projects/1188433040/freestyle-fashion-conference?ref=category_location,1,6000,6172,99,0.00,NY,Technology,14,7,6,35,U,0,1,1367,1,https://ksr-video.imgix.net/projects/1162628/video-438941-h264_high.mp4,180,1,0,5.818181818,0,1.5,0.227272727,58.22727273
https://www.kickstarter.com/projects/304491539/light-bohrd-get-noticed-get-known?ref=category_location,0,50000,617,10,2.00,TX,Technology,45,5,9,175,U,0,0,369,1,https://ksr-video.imgix.net/projects/55960/video-61168-h264_high.mp4,187,1,0,9.647058824,1.12745098,0.098039216,0.18627451,25.95098039
https://www.kickstarter.com/projects/1629826782/the-worlds-first-wearable-power-walking-training-p?ref=category_location,0,10000,617,11,0.00,CA,Wearables,45,12,9,53,M,0,0,0,1,https://ksr-video.imgix.net/projects/2130559/video-628055-h264_high.mp4,153,1,0,3.494117647,0,0.8,0,27.45882353
https://www.kickstarter.com/projects/938845706/barkily-the-smartest-mobile-app-for-the-best-dog-p?ref=category_location,0,20000,617,12,0.00,CA,Apps,45,26,7,200,U,0,7,0,1,https://ksr-video.imgix.net/projects/2529769/video-706962-h264_high.mp4,212,1,1,6.491666667,0,1.441666667,0,35.90833333
