user_id,title,rating,original_publication_year,average_rating
11868,In a Sunburned Country,5,2000,4.05
11868,The Brooklyn Follies,3,2005,3.81
11868,"Lord of the Shadows (Cirque Du Freak, #11)",4,2005,4.22
11868,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
11868,Heidi,3,1880,3.97
11868,Time Enough for Love,4,1973,3.96
11868,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",2,2003,4.77
11868,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
11927,The Virtue of Selfishness: A New Concept of Egoism,4,1961,3.47
11927,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",2,1979,4.2
11927,Neither Here nor There: Travels in Europe,5,1991,3.88
11927,The Lost Continent: Travels in Small Town America,2,1989,3.83
11927,Tropic of Cancer,3,1934,3.71
11927,Daniel Deronda,4,1876,3.82
11927,Memoirs of a Geisha,2,1997,4.08
11927,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
11927,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
11927,The Broken Wings,4,1912,3.93
11927,Notes from a Small Island,3,1995,3.91
11927,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
11927,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
11927,The Portrait of a Lady,5,1881,3.76
11927,What to Expect the First Year (What to Expect),5,1989,3.86
11927,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",4,1988,4.05
11927,Dune Messiah (Dune Chronicles #2),5,1969,3.86
11927,The Mother Tongue: English and How It Got That Way,3,1990,3.95
11927,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
11927,The Lord of the Rings: Weapons and Warfare,4,,4.53
11927,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
11927,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
11927,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
11927,In a Sunburned Country,5,2000,4.05
11927,"Hatchet (Brian's Saga, #1)",3,1986,3.68
11927,The Testament,5,1999,3.83
11927,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
11945,"The Power of One (The Power of One, #1)",4,1989,4.34
11945,Black and Blue,5,1998,3.86
11945,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
11945,The Lost Continent: Travels in Small Town America,5,1989,3.83
11945,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
11945,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",5,2005,3.93
11945,The Broken Wings,5,1912,3.93
11945,The 158-Pound Marriage,5,1974,3.22
11945,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
11945,The Phantom Tollbooth,5,1961,4.22
11945,"Quicksilver (The Baroque Cycle, #1)",4,2003,3.92
11945,"Hatchet (Brian's Saga, #1)",5,1986,3.68
11945,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
11945,Atlas Shrugged,5,1957,3.68
11945,What to Expect the First Year (What to Expect),5,1989,3.86
11945,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
11945,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
11945,The Design of Everyday Things,5,1988,4.18
11945,Mornings on Horseback,4,1981,4.1
11945,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
12381,The Lost Continent: Travels in Small Town America,2,1989,3.83
12381,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
12381,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
12381,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
12381,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
12381,"The Power of One (The Power of One, #1)",3,1989,4.34
12381,I am Charlotte Simmons,4,2004,3.4
12381,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
12381,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
12381,The Portrait of a Lady,3,1881,3.76
12381,Heidi,3,1880,3.97
12381,The Known World,4,2003,3.82
12381,Daniel Deronda,2,1876,3.82
12381,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
12381,The Phantom Tollbooth,4,1961,4.22
12381,The Lord of the Rings: Weapons and Warfare,4,,4.53
12381,Anne Frank: Beyond the Diary - A Photographic Remembrance,4,1992,4.25
12381,The Design of Everyday Things,4,1988,4.18
12381,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4,2002,4.07
12381,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,4,1937,4.17
12381,Atlas Shrugged,4,1957,3.68
12381,Notes from a Small Island,4,1995,3.91
12471,Neither Here nor There: Travels in Europe,5,1991,3.88
12471,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
12471,"The Lake of Souls (Cirque Du Freak, #10)",5,2002,4.19
12471,Dune Messiah (Dune Chronicles #2),3,1969,3.86
12471,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
12471,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
12471,Heidi,5,1880,3.97
12471,The Portrait of a Lady,4,1881,3.76
12471,Memories of My Melancholy Whores,5,2004,3.59
12471,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,1992,3.96
12471,Nickel and Dimed: On (Not) Getting By in America,1,2001,3.6
12471,The Poisonwood Bible,4,1998,4.02
12471,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),4,1987,3.97
12471,Moon Palace,4,1989,3.99
12471,The Lord of the Rings: Weapons and Warfare,5,,4.53
12471,What to Expect the First Year (What to Expect),4,1989,3.86
12471,Wild Swans: Three Daughters of China,2,1991,4.23
12471,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
12471,In a Sunburned Country,5,2000,4.05
12874,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
12874,In a Sunburned Country,4,2000,4.05
12874,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
12874,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
12874,Perfume: The Story of a Murderer,4,1985,4
12874,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
12874,Blink,3,2002,4.17
12874,Killing Yourself to Live: 85% of a True Story,3,2005,3.85
12874,The Mother Tongue: English and How It Got That Way,3,1990,3.95
12874,The Portrait of a Lady,3,1881,3.76
12874,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
12874,A Short History of Nearly Everything,4,2003,4.19
12874,The Known World,4,2003,3.82
12874,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,2,2001,4.4
12874,"The Big Sleep (Philip Marlowe, #1)",2,1939,4.04
12874,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
12874,Heidi,4,1880,3.97
12946,A Short History of Nearly Everything,4,2003,4.19
12946,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
12946,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
12946,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
12946,Veronika Decides to Die,3,1998,3.69
12946,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
12946,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
12946,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,3,2003,3.9
12946,"The Giver (The Giver, #1)",4,1993,4.12
12946,The Known World,5,2003,3.82
12946,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
12946,The Portrait of a Lady,3,1881,3.76
12946,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
12946,The Lost Continent: Travels in Small Town America,3,1989,3.83
12946,Heidi,5,1880,3.97
12946,"Hatchet (Brian's Saga, #1)",1,1986,3.68
12946,The Odyssey,5,-720,3.73
12946,Moon Palace,4,1989,3.99
12946,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
12946,What to Expect the First Year (What to Expect),5,1989,3.86
13274,The Portrait of a Lady,5,1881,3.76
13274,"Quicksilver (The Baroque Cycle, #1)",4,2003,3.92
13274,Islands in the Stream,4,1970,3.86
13274,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
13274,Corelli's Mandolin,3,1994,3.95
13274,While I Was Gone,4,1998,3.67
13274,"The Power of One (The Power of One, #1)",4,1989,4.34
13274,"Hatchet (Brian's Saga, #1)",3,1986,3.68
13274,You Shall Know Our Velocity!,4,2002,3.62
13274,To Kill a Mockingbird,3,1960,4.25
13274,Daniel Deronda,4,1876,3.82
13274,Slouching Towards Bethlehem,4,1968,4.24
13274,Moneyball: The Art of Winning an Unfair Game,4,2003,4.24
13274,Notes from a Small Island,4,1995,3.91
13274,"The Da Vinci Code (Robert Langdon, #2)",4,2003,3.79
13274,The Virtue of Selfishness: A New Concept of Egoism,5,1961,3.47
13274,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",3,2001,4.24
13282,Collapse: How Societies Choose to Fail or Succeed,5,2004,3.92
13282,The Lost Continent: Travels in Small Town America,5,1989,3.83
13282,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",3,1979,4.2
13282,A Short History of Nearly Everything,5,2003,4.19
13282,Tropic of Cancer,4,1934,3.71
13282,Chapterhouse: Dune (Dune Chronicles #6),5,1985,3.89
13282,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
13282,A Little Princess,5,1905,4.2
13282,Gravity's Rainbow,4,1973,4.03
13282,Salt: A World History,3,2002,3.73
13282,Job: A Comedy of Justice,5,1984,3.77
13282,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
13282,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
13282,Neither Here nor There: Travels in Europe,5,1991,3.88
13282,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
13282,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
13282,The Lover,5,1984,3.76
13282,"The Lord of the Rings (The Lord of the Rings, #1-3)",2,1955,4.47
13544,The Very Hungry Caterpillar Board Book,4,1969,4.29
13544,Neither Here nor There: Travels in Europe,5,1991,3.88
13544,I am Charlotte Simmons,4,2004,3.4
13544,A Short History of Nearly Everything,5,2003,4.19
13544,The Phantom Tollbooth,5,1961,4.22
13544,Heidi,5,1880,3.97
13544,"The Salmon of Doubt (Dirk Gently, #3)",5,2002,3.92
13544,Perfume: The Story of a Murderer,3,1985,4
13544,The Adventures of Sherlock Holmes,3,1892,4.29
13544,Children of Dune (Dune Chronicles #3),5,1976,3.9
13544,"The Power of One (The Power of One, #1)",3,1989,4.34
13544,Daniel Deronda,4,1876,3.82
13544,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,4,1937,4.17
13544,What to Expect the First Year (What to Expect),5,1989,3.86
13544,Dune Messiah (Dune Chronicles #2),4,1969,3.86
13544,The Portrait of a Lady,4,1881,3.76
13544,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
13544,Phenomenology of Spirit,2,1807,3.91
13544,Memoirs of a Geisha,4,1997,4.08
13544,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,1,1973,4.59
13544,In a Sunburned Country,5,2000,4.05
13794,The Ultimate Hitchhiker's Guide to the Galaxy,3,1996,4.37
13794,"The Lord of the Rings (The Lord of the Rings, #1-3)",1,1955,4.47
13794,The Lord of the Rings: The Art of The Fellowship of the Ring,3,2002,4.59
13794,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,2,1937,4.17
13794,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",4,1988,4.05
13794,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",1,2003,4.46
13794,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,4,2003,3.9
13794,Perfume: The Story of a Murderer,3,1985,4
13794,Notes from a Small Island,2,1995,3.91
13794,Pride and Prejudice,4,1813,4.24
13794,Middlesex,1,2002,3.98
13794,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
13794,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",2,2003,4.77
13794,The Lost Continent: Travels in Small Town America,2,1989,3.83
13794,Tropic of Cancer,2,1934,3.71
13794,Killing Yourself to Live: 85% of a True Story,3,2005,3.85
13794,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
13794,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2,1999,4.53
14372,Daniel Deronda,2,1876,3.82
14372,"The Egypt Game (Game, #1)",3,1967,3.81
14372,Heidi,4,1880,3.97
14372,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
14372,The Design of Everyday Things,5,1988,4.18
14372,Slouching Towards Bethlehem,5,1968,4.24
14372,The Lord of the Rings: Weapons and Warfare,3,,4.53
14372,In a Sunburned Country,3,2000,4.05
14372,The Portrait of a Lady,3,1881,3.76
14372,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
14372,A Midsummer Night's Dream,5,1595,3.94
14372,Tropic of Cancer,5,1934,3.71
14372,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",3,2003,4.46
14372,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",3,2003,3.75
14372,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,2,2003,3.9
14546,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
14546,The Lord of the Rings: Weapons and Warfare,5,,4.53
14546,"Hatchet (Brian's Saga, #1)",5,1986,3.68
14546,The New York Trilogy,5,1987,3.92
14546,The Alchemist,5,1988,3.82
14546,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
14546,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
14546,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
14546,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
14546,Notes from a Small Island,5,1995,3.91
14546,The Mother Tongue: English and How It Got That Way,5,1990,3.95
14546,A Short History of Nearly Everything,5,2003,4.19
14546,The List,5,1997,3.95
14546,Neither Here nor There: Travels in Europe,5,1991,3.88
14546,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
14546,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",2,1988,4.05
14546,The Lost Continent: Travels in Small Town America,2,1989,3.83
14546,Consider the Lobster and Other Essays,5,2005,4.25
14546,The Plot Against America,5,2004,3.71
14603,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
14603,Atlas Shrugged,5,1957,3.68
14603,"The Egypt Game (Game, #1)",3,1967,3.81
14603,The Tipping Point: How Little Things Can Make a Big Difference,2,2000,3.92
14603,Truth and Beauty,4,2004,3.94
14603,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
14603,Slouching Towards Bethlehem,5,1968,4.24
14603,In a Sunburned Country,4,2000,4.05
14603,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
14603,The Adventures of Sherlock Holmes,5,1892,4.29
14603,Notes from a Small Island,5,1995,3.91
14603,The Broken Wings,4,1912,3.93
14603,"The Confusion (The Baroque Cycle, #2)",5,2004,4.24
14603,The Mother Tongue: English and How It Got That Way,4,1990,3.95
14603,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
15318,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",4,1999,4.06
15318,Children of Dune (Dune Chronicles #3),2,1976,3.9
15318,The Bell Jar,3,1963,3.98
15318,Neither Here nor There: Travels in Europe,3,1991,3.88
15318,Leviathan,3,1992,3.95
15318,The Broken Wings,5,1912,3.93
15318,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,3,1998,3.89
15318,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,4,2003,3.9
15318,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4,2000,4.53
15318,Gates of Fire: An Epic Novel of the Battle of Thermopylae,4,1998,4.4
15318,Memoirs of a Geisha,4,1997,4.08
15318,What to Expect the First Year (What to Expect),3,1989,3.86
15318,"The Power of One (The Power of One, #1)",4,1989,4.34
15318,In a Sunburned Country,3,2000,4.05
15318,"Two for the Dough (Stephanie Plum, #2)",4,1996,4.11
15604,A Short History of Nearly Everything,4,2003,4.19
15604,Leviathan,4,1992,3.95
15604,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
15604,"Harry Potter Collection (Harry Potter, #1-6)",3,2005,4.73
15604,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
15604,The Lost Continent: Travels in Small Town America,4,1989,3.83
15604,Blink,4,2002,4.17
15604,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
15604,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
15604,Killing Yourself to Live: 85% of a True Story,4,2005,3.85
15604,Time Enough for Love,5,1973,3.96
15604,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
15604,Stranger in a Strange Land,4,1961,3.91
15604,In a Sunburned Country,4,2000,4.05
15604,"The Power of One (The Power of One, #1)",5,1989,4.34
15604,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
15604,Neither Here nor There: Travels in Europe,3,1991,3.88
15604,The Mother Tongue: English and How It Got That Way,4,1990,3.95
15604,The Red Tent,3,1997,4.16
15645,"Life, the Universe and Everything (Hitchhiker's Guide, #3)",4,1982,4.19
15645,"Moonraker (James Bond, #3)",2,1955,3.7
15645,"Quicksilver (The Baroque Cycle, #1)",1,2003,3.92
15645,Islands in the Stream,4,1970,3.86
15645,Brave New World,5,1932,3.97
15645,The Five People You Meet in Heaven,4,2003,3.9
15645,The Poetry of Pablo Neruda,4,1974,4.44
15645,"God Bless You, Dr. Kevorkian",3,1999,3.83
15645,"Redwall (Redwall, #1)",3,1986,4.11
15645,Five Little Peppers and How They Grew,3,1881,4.03
15645,Drowning Ruth,3,2000,3.73
15645,The Bonfire of the Vanities,4,1987,3.81
15645,Brokeback Mountain,4,1997,3.93
15645,Mother Night,4,1961,4.21
15645,"The Bone Collector (Lincoln Rhyme, #1)",3,1997,4.18
15645,To Have and Have Not,4,1937,3.57
16569,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",3,1992,3.96
16569,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,5,2003,3.9
16569,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",5,1988,4.05
16569,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
16569,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
16569,The Ultimate Hitchhiker's Guide to the Galaxy,3,1996,4.37
16569,In a Sunburned Country,4,2000,4.05
16569,White Teeth,5,1999,3.75
16569,The Lord of the Rings: The Art of The Fellowship of the Ring,2,2002,4.59
16569,Team of Rivals: The Political Genius of Abraham Lincoln,2,2005,4.3
16569,Danny the Champion of the World,2,1975,4.07
16569,Notes from a Small Island,4,1995,3.91
16569,Neither Here nor There: Travels in Europe,5,1991,3.88
16569,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
16569,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
16569,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
16569,Libra,4,1988,3.98
16913,"Wild Fire (John Corey, #4)",4,2006,3.99
16913,Collapse: How Societies Choose to Fail or Succeed,5,2004,3.92
16913,White Teeth,5,1999,3.75
16913,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
16913,Job: A Comedy of Justice,5,1984,3.77
16913,Neither Here nor There: Travels in Europe,3,1991,3.88
16913,Notes from a Small Island,4,1995,3.91
16913,"The Lord of the Rings (The Lord of the Rings, #1-3)",1,1955,4.47
16913,"The Power of One (The Power of One, #1)",3,1989,4.34
16913,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
16913,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
16913,Heidi,4,1880,3.97
16913,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",2,2003,4.46
16913,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
16913,The Lord of the Rings: Weapons and Warfare,4,,4.53
16913,In a Sunburned Country,4,2000,4.05
16913,"The Vampire Prince (Cirque Du Freak, #6)",4,2002,4.23
16913,A Midsummer Night's Dream,4,1595,3.94
16913,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
16913,A Short History of Nearly Everything,3,2003,4.19
17228,Heidi,5,1880,3.97
17228,Still Life with Woodpecker,5,1980,4.04
17228,Time Enough for Love,5,1973,3.96
17228,A Midsummer Night's Dream,4,1595,3.94
17228,Libra,5,1988,3.98
17228,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",5,2003,3.75
17228,The Mother Tongue: English and How It Got That Way,5,1990,3.95
17228,"Hatchet (Brian's Saga, #1)",4,1986,3.68
17228,On Beauty,5,2005,3.68
17228,Lysistrata,5,-411,3.84
17228,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
17228,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
17228,Them: Adventures with Extremists,3,2001,3.94
17228,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
17228,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
17228,The Portrait of a Lady,5,1881,3.76
17434,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
17434,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
17434,Heretics of Dune (Dune Chronicles #5),3,1984,3.83
17434,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
17434,Deception Point,4,2001,3.67
17434,"Hatchet (Brian's Saga, #1)",4,1986,3.68
17434,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
17434,The Lord of the Rings: Weapons and Warfare,5,,4.53
17434,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",4,2005,3.93
17434,"The Power of One (The Power of One, #1)",3,1989,4.34
17434,Black and Blue,4,1998,3.86
17434,Corelli's Mandolin,3,1994,3.95
17434,"The High Window (Philip Marlowe, #3)",3,1942,4.08
17434,Howards End,4,1910,3.95
17434,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
17434,Tropic of Cancer,5,1934,3.71
17434,Life of Pi,5,2001,3.88
17434,"City of the Beasts (Eagle and Jaguar, #1)",5,2002,3.69
17566,"A Great and Terrible Beauty (Gemma Doyle, #1)",3,2003,3.79
17566,In a Sunburned Country,4,2000,4.05
17566,Snow Flower and the Secret Fan,4,2005,4.05
17566,The Mother Tongue: English and How It Got That Way,5,1990,3.95
17566,"The Power of One (The Power of One, #1)",3,1989,4.34
17566,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,3,2003,3.9
17566,The Five Love Languages of Children,3,1995,4.21
17566,Another Bullshit Night in Suck City,3,2004,3.77
17566,Liar's Poker,4,1989,4.16
17566,Zodiac,3,1988,3.7
17566,The New York Trilogy,3,1987,3.92
17566,A Short History of Nearly Everything,4,2003,4.19
17566,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
17566,Neither Here nor There: Travels in Europe,4,1991,3.88
17566,"The Da Vinci Code (Robert Langdon, #2)",3,2003,3.79
17566,Notes from a Small Island,4,1995,3.91
17566,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
17566,Perfume: The Story of a Murderer,3,1985,4
17566,1776,3,2005,4.06
17566,Brokeback Mountain,4,1997,3.93
17566,"The Big Bad Wolf  (Alex Cross, #9)",4,2003,3.97
17663,The Quiet American,3,1955,3.96
17663,Gates of Fire: An Epic Novel of the Battle of Thermopylae,5,1998,4.4
17663,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
17663,"Two for the Dough (Stephanie Plum, #2)",4,1996,4.11
17663,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
17663,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,4,1995,4
17663,The Lord of the Rings: Weapons and Warfare,5,,4.53
17663,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
17663,The Street Lawyer,4,1998,3.81
17663,Deception Point,4,2001,3.67
17663,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
17663,Dune Messiah (Dune Chronicles #2),5,1969,3.86
17663,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
17663,The Canterbury Tales,3,1390,3.48
17663,Another Bullshit Night in Suck City,5,2004,3.77
17663,"The History of Sexuality, Volume 1: An Introduction",5,1976,4.03
17663,What to Expect the First Year (What to Expect),4,1989,3.86
17663,The Mother Tongue: English and How It Got That Way,4,1990,3.95
17984,"Hatchet (Brian's Saga, #1)",5,1986,3.68
17984,In a Sunburned Country,5,2000,4.05
17984,Heretics of Dune (Dune Chronicles #5),3,1984,3.83
17984,Heidi,3,1880,3.97
17984,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
17984,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
17984,Neither Here nor There: Travels in Europe,5,1991,3.88
17984,The Lord of the Rings: Weapons and Warfare,3,,4.53
17984,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",3,1999,4.06
17984,The Five Love Languages of Children,3,1995,4.21
17984,Perfume: The Story of a Murderer,3,1985,4
17984,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4,2000,4.53
17984,Moneyball: The Art of Winning an Unfair Game,3,2003,4.24
17984,A Short History of Nearly Everything,5,2003,4.19
17984,The Known World,5,2003,3.82
17984,"The Salmon of Doubt (Dirk Gently, #3)",5,2002,3.92
17984,The Broken Wings,4,1912,3.93
17984,A Million Little Pieces,5,2003,3.62
17984,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
17984,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
17984,Stranger in a Strange Land,2,1961,3.91
18031,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,5,2003,3.9
18031,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
18031,Neither Here nor There: Travels in Europe,5,1991,3.88
18031,Mornings on Horseback,5,1981,4.1
18031,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
18031,Children of Dune (Dune Chronicles #3),5,1976,3.9
18031,The Lost Continent: Travels in Small Town America,4,1989,3.83
18031,Tropic of Capricorn,5,1938,3.85
18031,The Plot Against America,5,2004,3.71
