Lat,Lon
22.284731,114.1493015
22.284732,114.1491026
22.2847322,114.1394295
22.284733,114.212056
22.2847455,114.148873
22.2847535,114.1484445
22.2847544,114.1489628
22.2847565,114.1484732
22.2847757,114.1423794
22.28479,114.22305
22.2848009,114.1492188
22.2848044,114.1918319
22.2848198,114.141822
22.2848239,114.1453985
22.284827,114.14892
22.2848339,114.1509613
22.2848368,114.140805
22.2848386,114.1410092
22.2848416,114.1348838
22.28485,114.1461
22.2848548,114.1365385
22.2848599,114.1411992
22.284866,114.144003
22.2848749,114.1313479
22.2848789,114.1918435
22.284882,114.1362446
22.2848901,114.141449
22.2848939,114.1488356
22.2849001,114.1413111
22.28492,114.14792
22.284929,114.142068
22.2849295,114.1920757
22.2849312,114.192696
22.2849314,114.1919944
22.2849338,114.1486455
22.2849405,114.1480535
22.2849408,114.1403589
22.2849481,114.1964131
22.2849483,114.1483389
22.2849584,114.1921686
22.2849632,114.19117
22.2849657,114.1481623
22.2849662,114.1423807
22.2849732,114.1376427
22.2849853,114.152412
22.2849856,114.1484202
22.2849879,114.1493465
22.2849892,114.1365153
22.2850039,114.1314729
22.285005,114.1481922
22.2850132,114.143018
22.28502,114.22412
22.2850244,114.1426697
22.2850368,114.1405416
22.2850373,114.1423794
22.2850522,114.1420078
22.2850542,114.1926987
22.2850573,114.1401731
22.2850639,114.1363877
22.2850684,114.1424923
22.2850744,114.1487032
22.2850748,114.1410324
22.2850763,114.1390816
22.2850809,114.1408174
22.28509,114.13682
22.2850997,114.148021
22.2851076,114.1361089
22.2851098,114.1491957
22.2851104,114.1526558
22.2851127,114.145712
22.2851141,114.2124635
22.2851212,114.1485685
22.2851272,114.1457584
22.2851325,114.1924472
22.2851409,114.140057
22.2851436,114.1390003
22.2851478,114.191797
22.285149,114.192676
22.285151,114.142692
22.2851612,114.1409252
22.2851625,114.1356212
22.2851931,114.1494976
22.2851953,114.1529537
22.2852033,114.150006
22.285215,114.131767
22.2852203,114.1430877
22.2852204,114.1429484
22.2852236,114.1389074
22.2852286,114.1483711
22.285235,114.1428555
22.2852355,114.1351567
22.2852436,114.1388493
22.2852468,114.1429768
22.2852472,114.1415707
22.2852498,114.1482566
22.2852529,114.1426204
22.2852553,114.1494934
22.2852559,114.1425504
22.2852689,114.1411313
22.2852707,114.1390235
22.2852744,114.1379572
22.2852762,114.1502776
22.2852775,114.1419613
22.285285,114.1416362
22.2852874,114.1385706
22.2852956,114.1478715
22.2853011,114.1516815
22.2853072,114.1412182
22.2853129,114.1431225
22.2853202,114.1992742
22.2853252,114.140237
22.2853282,114.1399228
22.2853295,114.1344643
22.2853328,114.1515657
22.2853415,114.1343438
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.2853532,114.196024
22.28535,114.19602
22.285354,114.145623
22.2853548,114.0374882
22.2853567,114.1428439
22.2853583,114.137606
22.2853592,114.1343357
22.28537,114.13587
22.285368,114.137781
22.2853687,114.1909615
22.2853716,114.1424723
22.2853722,114.2123474
22.2853748,114.1477202
22.2853808,114.1487891
22.2853974,114.1434403
22.2854228,114.212717
22.2854349,114.149256
22.2854379,114.1518196
22.2854554,114.1352148
22.2854567,114.1428322
22.285463,114.151213
22.2854669,114.1922614
22.2854692,114.1512158
22.2854863,114.1485125
22.285494,114.145651
22.2855008,114.1485947
22.2855086,114.1479753
22.2855136,114.1926562
22.2855168,114.1426581
22.2855203,114.1363966
22.2855253,114.1387913
22.2855301,114.1392186
22.2855302,114.190839
22.2855312,114.1428439
22.2855334,114.140057
22.2855358,114.1415665
22.2855391,114.1419613
22.2855408,114.1912397
22.2855458,114.1357489
22.2855495,114.1485234
22.28555,114.134888
22.2855513,114.1403589
22.2855638,114.1344976
22.285572,114.14733
22.2855721,114.2138141
22.285578,114.148882
22.2855804,114.135598
22.2855839,114.1501135
22.285594,114.1469208
22.2856033,114.1485528
22.2856138,114.1485638
22.2856297,114.1912978
22.2856428,114.1525281
22.285657,114.131999
22.2856799,114.1385706
22.2856855,114.1483938
22.2857055,114.1511624
22.285706,114.147079
22.2857068,114.1921221
22.28571,114.19468
22.2857138,114.1923543
22.2857173,114.1924704
22.285724,114.1480301
22.285725,114.1434825
22.285729,114.1474471
22.2857297,114.1378379
22.2857306,114.1388029
22.2857336,114.1349012
22.2857382,114.1968294
22.2857416,114.143169
22.2857584,114.1357141
22.2857606,114.1927491
22.2857638,114.1470717
22.2857687,114.1340535
22.2857698,114.1420891
22.285772,114.146434
22.285781,114.1417407
22.2857933,114.1508792
22.2858022,114.1354354
22.2858091,114.1472447
22.2858139,114.1343903
22.2858188,114.1465597
22.2858213,114.1520868
22.2858262,114.1427
22.2858348,114.149091
22.285849,114.140228
22.285853,114.1469661
22.2858591,114.1503809
22.2858663,114.1404404
22.2858856,114.1471957
22.2858893,114.1471421
22.2858936,114.1468573
22.2858998,114.1393633
22.2859024,114.1406153
22.285915,114.146893
22.2859152,114.1397086
22.28592,114.134571
22.285923,114.1906127
22.2859277,114.1482161
22.28593,114.20301
22.2859318,114.1322537
22.28594,114.1481747
22.2859487,114.133949
22.2859596,114.1392753
22.2859623,114.1486962
22.2859795,114.1341
22.2859805,114.2114058
22.2859838,114.1402428
22.2859935,114.1923776
22.2859939,114.1435754
22.286002,114.138801
22.286,114.21266
22.2860049,114.1412182
22.2860125,114.1430413
22.2860196,114.1362715
22.2860333,114.1925401
22.2860369,114.1935611
22.28604,114.1921
22.2860395,114.1434498
22.2860407,114.141822
22.286068,114.146933
22.2860715,114.1396854
22.2860854,114.1404286
22.2860918,114.1369217
22.286093,114.1401034
22.2860944,114.1405795
22.2860989,114.1323001
22.2861128,114.1420175
22.2861133,114.1492866
22.2861149,114.146548
22.2861175,114.1469325
22.286127,114.211497
22.2861315,114.1462345
22.2861327,114.1356908
22.286134,114.1340187
22.2861342,114.1429871
22.2861487,114.1931903
22.2861777,114.2112714
22.2861829,114.1456307
22.2861858,114.135493
22.2861907,114.1460831
22.2861992,114.1919712
22.2862108,114.1333916
22.2862192,114.143529
22.286224,114.1910539
22.2862422,114.1939798
22.2862433,114.1336007
22.2862521,114.1364572
22.2862546,114.133113
22.2862756,114.1389422
22.2862916,114.1328263
22.2863023,114.132393
22.286306,114.1504993
22.2863112,114.1507149
22.286316,114.1945485
22.2863165,114.1926794
22.28632,114.19646
22.286318,114.13853
22.2863207,114.1375009
22.2863252,114.1405679
22.2863307,114.133322
22.2863328,114.1471078
22.2863375,114.1404357
22.2863484,114.1387564
22.2863612,114.140893
22.2863681,114.141404
22.2863748,114.1397667
22.28638,114.14267
22.2863943,114.1491375
22.28639,114.14914
22.2863943,114.1491375
22.28639,114.14914
22.2863945,114.1424142
22.286401,114.145992
22.2864027,114.14721
22.2864065,114.1458817
22.2864089,114.1943049
22.28642,114.19246
22.2864227,114.1487572
22.286433,114.1463971
22.286436,114.140868
22.2864427,114.1933993
22.2864534,114.1326092
22.2864557,114.1362715
22.2864633,114.1405215
22.2864713,114.1340432
22.2864819,114.1389546
22.2864862,114.1474128
22.28649,114.19722
22.2864969,114.1393428
22.2864974,114.1378733
22.2865,114.1378
22.2865041,114.1371404
22.2865043,114.1412693
22.2865197,114.1400728
22.2865346,114.1476036
22.2865363,114.211047
22.2865441,114.1394532
22.2865478,114.1438657
22.2865481,114.1401125
22.2865551,114.1965574
22.2865584,114.1350638
22.2865608,114.1457287
22.2865666,114.1452011
22.2865822,114.1461416
22.2865831,114.1466986
22.28658,114.1467
22.2865831,114.1466986
22.28658,114.1467
22.2865831,114.1466986
22.28658,114.1467
22.2865874,114.1419943
22.2865899,114.1336711
22.2866044,114.1420385
22.2866167,114.1429315
22.2866198,114.1944417
22.2866258,114.1942206
22.2866262,114.1384673
22.2866275,114.1430139
22.2866328,114.1418577
22.2866369,114.142105
22.2866434,114.1424258
22.2866459,114.1416891
22.2866531,114.1401972
22.28665,114.14791
22.2866567,114.144005
22.28666,114.1473
22.2866629,114.1411861
22.2866647,114.1439304
22.28667,114.138355
22.2866738,114.138559
22.2866774,114.1396931
22.286689,114.1386097
22.2866957,114.1933668
22.2867062,114.1434825
22.286709,114.133884
22.2867109,114.1486498
22.2867123,114.1333056
22.2867279,114.1939192
22.2867314,114.1453957
22.2867528,114.1371217
22.2867561,114.1373141
22.2867563,114.1421239
22.2867657,114.1454795
22.286769,114.139882
22.2867745,114.1327181
22.2867813,114.1426581
22.28679,114.19881
22.2867927,114.1443186
22.2867951,114.1430167
22.286796,114.1926794
22.2867997,114.1392372
22.2868041,114.1431936
22.2868049,114.1425117
22.2868071,114.1442642
22.2868093,114.1937012
22.2868111,114.1483595
22.2868114,114.1413575
22.2868155,114.142882
22.2868176,114.1432587
22.2868196,114.1401963
22.2868212,114.1958375
22.2868214,114.1417299
22.286825,114.140108
22.2868295,114.1444551
22.2868336,114.1409395
22.2868367,114.1393254
22.2868435,114.1375488
22.2868445,114.1395804
22.2868469,114.1330897
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.28686,114.13852
22.2868586,114.1385171
22.2868619,114.1374272
22.2869106,114.1444828
22.2869124,114.1445276
22.2869158,114.1909078
22.2869334,114.1387797
22.28694,114.14631
22.28695,114.13638
22.2869569,114.1328013
22.2869622,114.1391512
22.2869649,114.1489749
22.2869774,114.1448907
22.2869906,114.1420702
22.287002,114.1393138
22.2870161,114.1466625
22.2870249,114.1378501
22.287031,114.1394067
22.2870314,114.1365618
22.2870398,114.1442721
22.2870425,114.1432154
22.2870446,114.1490677
22.2870628,114.1428787
22.2870671,114.145893
22.2870687,114.1488007
22.2870705,114.1414969
22.2870746,114.1438369
22.2870767,114.2051321
22.2870901,114.1381902
22.2870955,114.1403521
22.2870978,114.194547
22.2871333,114.1960697
22.2871396,114.1486962
22.2871408,114.1468263
22.287141,114.140897
22.2871459,114.1491811
22.2871483,114.1368979
22.2871541,114.1922806
22.28716,114.13304
22.2871674,114.1436423
22.2871804,114.142257
22.2871955,114.1427974
22.2872084,114.1412325
22.2872136,114.1497253
22.2872286,114.1438427
22.287229,114.1461881
22.2872487,114.1967199
22.2872642,114.1424172
22.28727,114.14489
22.2872717,114.1942423
22.28727,114.19424
22.2872717,114.1942423
22.28727,114.19424
22.2872717,114.1942423
22.287284,114.1411253
22.2872884,114.1447018
22.287291,114.1459326
22.2873,114.14556
22.2873151,114.1421779
22.28734,114.14304
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.28735,114.2174
22.2873531,114.2174048
22.2873563,114.1393486
22.2873573,114.1371996
22.2873582,114.1392674
22.2873715,114.1411303
22.2873797,114.1396854
22.2873887,114.1395733
22.2873936,114.1421891
22.2874062,114.1428439
22.2874338,114.1436507
22.2874373,114.1490214
22.2874427,114.1426116
22.287458,114.146768
22.2874825,114.1387897
22.2874833,114.1462345
22.2874904,114.1464668
22.2874955,114.1446321
22.2875009,114.1436444
22.2875,114.20999
22.2875223,114.1385178
22.2875273,114.1384631
22.2875299,114.1426116
22.287531,114.14088
22.2875377,114.1420078
22.2875411,114.1383563
22.2875425,114.1427393
22.287548,114.143847
22.2875497,114.1428322
22.2875585,114.1396847
22.2875634,114.1417059
22.28756,114.14171
22.2875734,114.1901014
22.2875763,114.1386033
22.2875831,114.1430777
22.2875916,114.1430453
22.2875961,114.138675
22.2876253,114.1462059
22.2876453,114.21103
22.2876522,114.1439894
22.2876569,114.145045
22.2876614,114.1417756
22.2876621,114.1409395
22.2876704,114.2104898
22.2876773,114.1967664
22.287685,114.1439818
22.2876922,114.1432259
22.2876963,114.1434941
22.2877112,114.1431225
22.287717,114.1444638
22.2877171,114.1447482
22.2877199,114.141404
22.2877338,114.1421471
22.2877381,114.1478718
22.2877401,114.1424408
22.2877436,114.1427044
22.2877557,114.1420078
22.287756,114.1455848
22.2877578,114.1392807
22.2877617,114.1411037
22.2877631,114.197881
22.2877898,114.1402116
22.287791,114.142595
22.2878139,114.2117901
22.2878314,114.1470706
22.2878376,114.1395461
22.2878494,114.138501
22.28785,114.19163
22.2879,114.1486
22.2879031,114.1437861
22.2879047,114.2052345
22.2879086,114.1460004
22.2879087,114.1975094
22.2879103,114.1462229
22.287947,114.139128
22.2879634,114.1456772
22.287985,114.140908
22.2880064,114.1449584
22.288007,114.1440372
22.28801,114.19507
22.2880153,114.144516
22.2880181,114.1470979
22.2880193,114.1427953
22.288025,114.1431559
22.2880292,114.1452591
22.2880296,114.1447018
22.2880521,114.1394299
22.2880522,114.1429116
22.2880545,114.143227
22.2880553,114.1428822
22.2880571,114.1427588
22.2880598,114.1434012
22.2880669,114.1436335
22.2880677,114.1427483
22.288069,114.1432735
22.2880749,114.1421431
22.2881,114.1412666
22.2881055,114.211047
22.2881152,114.1417333
22.2881173,114.1419962
22.2881183,114.1418859
22.2881227,114.1463274
22.2881313,114.1415459
22.28813,113.93906
22.288135,114.2114461
22.2881429,114.2103317
22.2881486,114.1414504
22.2881526,114.1410092
22.2882015,114.1456191
22.2882262,114.2104201
22.288261,114.1928389
22.2882627,114.1440515
22.2882659,114.2024322
22.2882798,114.211047
22.2882933,114.1421936
22.288327,114.1410092
22.2883433,114.1432619
22.2883518,114.1439702
22.2883522,114.1919773
22.2883767,114.1933973
22.2883805,114.1941433
22.288432,114.141266
22.2884531,114.1921061
22.2884683,114.192803
22.2884756,114.1410136
22.288519,114.2101531
22.2885265,114.20229
22.2885745,114.1934678
22.2886245,114.210037
22.2886368,114.1919944
22.2887159,114.1970914
22.2887973,114.2105847
22.2888097,114.1976023
22.2888291,114.192157
22.2888567,114.2102227
22.2888655,114.1936547
22.2888731,114.1951856
22.2889269,114.1968592
22.28894,114.19905
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.28898,114.03561
22.2889777,114.0356106
22.2889969,114.1948539
22.2890074,114.1963484
22.2890534,114.1973004
22.2891017,114.1967865
22.2891053,114.2103737
22.2891229,114.1939956
22.2891351,114.1991629
22.2891566,114.1989956
22.28917,114.20415
22.2892024,114.1973237
22.2892383,114.196162
22.289245,114.2036589
22.2892637,114.1947229
22.2892819,114.1976487
22.2892958,114.1999457
22.289312,114.1965702
22.28934,114.2093
22.2893392,114.200561
22.2893441,114.1942461
22.2893475,114.1967259
22.2893605,114.1938418
22.2894034,114.2034423
22.28941,114.20289
22.2894135,114.1970914
22.2894354,114.203428
22.2894849,114.2038353
22.2894887,114.1949553
22.2894929,114.1974165
22.2894945,114.1997806
22.2895,114.20982
22.2895007,114.2037343
22.2895087,114.2036838
22.28951,114.19891
22.2895166,114.2036333
22.2895319,114.1967075
22.2895466,114.2090965
22.2895468,114.1978099
22.2895619,114.1956795
22.2895937,114.1930053
22.2895994,114.2102808
22.2896465,114.1959265
22.2896859,114.1970988
22.2896929,114.1975747
22.2897672,114.2097699
22.2897685,114.1979411
22.2897705,114.196209
22.2897758,114.1959934
22.2897789,114.2073621
22.2897844,114.2091778
22.28979,114.197713
22.2898186,114.1954892
22.2898393,114.1990884
22.2898454,114.2030165
22.2898646,114.1993439
22.28987,114.19887
22.2898756,114.2101879
22.2899314,114.1985348
22.2899644,114.196947
22.2899867,114.1946997
22.2900006,114.2091198
22.2900064,114.1995892
22.2900125,114.1973004
22.2900601,114.2026644
22.2900943,114.2096306
22.2901057,114.1974713
22.2901212,114.2089792
22.29012,114.20214
22.2901433,114.1977478
22.290165,114.2029663
22.2901937,114.1983752
22.2902027,114.2100486
22.2902151,114.195048
22.2902346,114.1968592
22.2902374,114.19463
22.2902462,114.1989956
22.2902489,114.197045
22.2903038,114.1985333
22.290318,114.1954277
22.2904131,114.1986844
22.2904299,114.1979649
22.2904516,114.2032217
22.2905084,114.1958143
22.290521,114.198975
22.2905342,114.198415
22.290537,114.1961858
22.2905558,114.201234
22.2905633,114.2011319
22.2906153,114.2017008
22.2906242,114.2028729
22.2906262,114.2036913
22.29064,114.19649
22.2906419,114.1964877
22.29064,114.19649
22.2906419,114.1964877
22.290645,114.2031514
22.2906572,114.2015271
22.2907105,114.1972606
22.2907119,114.2000641
22.2907206,114.201724
22.2907583,114.1994541
22.29077,114.19442
22.2907698,114.2002851
22.2907815,114.1958841
22.2907928,114.2006442
22.2907947,114.1963484
22.2908193,114.2041975
22.2908365,114.1977416
22.2908404,114.1975791
22.2908449,114.1968592
22.2909331,114.1960233
22.2909531,114.2015381
22.290968,114.1971843
22.2909729,114.2039912
22.29097,114.20266
22.2909729,114.2039912
22.29097,114.20266
22.2909729,114.2039912
22.29097,114.20266
22.2909729,114.2039912
22.29097,114.20266
22.2909739,114.1982525
22.2909837,114.1962555
22.290998,114.1964413
22.2910009,114.2012486
22.2910043,114.2034921
22.2910388,114.1986705
22.2910469,114.2035933
22.2910685,114.2037326
22.2911193,114.1976729
22.2911264,114.2039184
22.2911318,114.1979862
22.2911407,114.2041041
22.2911623,114.2042435
22.2911927,114.2015641
22.291195,114.2015503
22.2912272,114.1976772
22.291253,114.198606
22.29129,114.19844
22.2912958,114.1993903
22.2913262,114.195466
22.2913769,114.1962777
22.2913822,114.1999476
22.2913915,114.1960264
22.2914248,114.197881
22.2914648,114.2006675
22.2914675,114.2068674
22.2914748,114.1950952
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2914864,114.2008068
22.29149,114.19701
22.2915389,114.2014119
22.2915563,114.1973237
22.291563,114.201505
22.291569,114.1962117
22.2915695,114.1983454
22.2915733,114.2010854
22.2916134,114.199518
22.2916539,114.1988539
22.2916851,114.1979977
22.2917072,114.2000289
22.2917313,114.2051955
22.2917428,114.1991813
22.2917451,114.1960108
22.29175,114.20432
22.29176,114.20055
22.2917607,114.1965806
22.29177,114.19626
22.2918012,114.1988247
22.2918107,114.2014454
22.2918346,114.2011427
22.2918455,114.1970325
22.2918964,114.1989329
22.2919017,114.2014745
22.2919242,114.1966756
22.2919367,114.1975761
22.2919423,114.1994368
22.291949,114.1974013
22.2919563,114.1992301
22.2919848,114.2002727
22.2919867,114.1966518
22.292001,114.199173
22.2920118,114.2004469
22.2920185,114.1970268
22.2920351,114.197881
22.292038,114.197985
22.2920466,114.1969793
22.2920605,114.2009078
22.2920978,114.1999708
22.2921371,114.1975855
22.29218,114.19528
22.2921978,114.201324
22.2922236,114.1980186
22.2922743,114.1982989
22.2923314,114.237652
22.2923722,114.2012714
22.29239,114.20169
22.29252,113.94527
22.2925308,114.2022
22.29257,114.23754
22.29264,113.94284
22.29269,114.23773
22.2927192,114.2385455
22.29309,113.95015
22.2931784,114.2019946
22.29381,114.23689
22.2938625,114.23612
22.2940712,114.2345453
22.2958362,113.9519823
22.2958686,114.1728713
22.2961201,114.1713893
22.2962126,114.1708604
22.2962399,114.2737372
22.2962892,114.1721057
22.296327,113.9500686
22.2963912,114.1734286
22.2965004,114.172269
22.2965646,114.1715174
22.2966336,114.1751645
22.2967029,114.170758
22.2967507,114.1741949
22.296811,114.170738
22.2968481,114.1749159
22.296853,114.170988
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968596,114.2699115
22.29686,114.26991
22.2968984,114.1714547
22.2969896,114.1714191
22.2970435,114.1706595
22.2970436,114.1748219
22.2971455,114.1753226
22.2972014,114.170623
22.2972933,114.1723091
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.297438,114.274826
22.29744,114.27483
22.2974895,114.1719184
22.297499,114.171984
22.2975,114.17389
22.2975682,114.172497
22.2976377,114.1709559
22.2977482,114.171206
22.2978837,114.1702558
22.2978901,114.1748452
22.2979034,114.1703369
22.2979041,114.1753096
22.297919,114.1749381
22.2979562,114.1711303
22.297986,114.242281
22.2979903,114.1730761
22.2979929,114.1702407
22.2980294,114.1710957
22.2980438,114.1738698
22.2980989,114.1719976
22.2981609,114.1731267
22.2981902,114.1730159
22.2981958,114.1690035
22.2982093,114.1753096
22.2982188,114.1733125
22.2983486,114.1741485
22.2984404,114.1746792
22.2985613,114.1739669
22.2985929,114.1723759
22.2988518,114.1688711
22.2988887,114.1752864
22.2989109,114.1740578
22.29914,114.173915
22.299184,114.172382
22.2991853,114.1741201
22.299204,114.175211
22.2993797,114.1737009
22.2994017,114.1746594
22.2994675,114.1742414
22.29953,114.173385
22.299555,114.1771442
22.2995888,114.1730571
22.2996588,114.1749708
22.2996664,114.1732752
22.2996782,114.1742878
22.2998885,114.1746129
22.2998924,114.1744504
22.2999175,114.1747058
22.3000184,114.1754489
22.300026,114.174898
22.3001813,114.1749861
22.3002406,114.1752984
22.300248,114.172929
22.3003296,114.1749264
22.3003315,114.1748452
22.3004236,114.175298
22.3004407,114.1753525
22.3004501,114.1747811
22.30046,114.17345
22.3004754,114.1741942
22.3005867,114.1744811
22.3006486,114.1755302
22.3007782,114.1743997
22.3008251,114.1753096
22.3008891,114.1749729
22.3009741,114.173734
22.3010132,114.1760527
22.3010405,114.1743575
22.3010855,114.1745985
22.301227,114.1733125
22.3013174,114.1737073
22.3014078,114.1741021
22.301458,114.174239
22.3015332,114.1762476
22.3015338,114.1751006
22.3016455,114.1759134
22.3016687,114.1745847
22.3017165,114.1873039
22.3017749,114.1751988
22.3018501,114.1748916
22.3019207,114.176342
22.301937,114.1751703
22.301958,114.1758669
22.3020231,114.1761106
22.3020423,114.1751935
22.3021171,114.1765172
22.30215,114.25349
22.3021881,114.1748219
22.3022221,114.1756768
22.3022313,114.1751006
22.30224,114.1867
22.3023876,114.1750774
22.3024188,114.1757613
22.30245,114.16852
