user_id,treated,time_in_product,purchases,revenue,CTR,region,gender
568,A,0.560459784,1,-1.121265509,No,B,M
569,A,0.270836962,2,1.14980082,No,B,M
570,A,0.599770522,1,9.869525864,Yes,D,M
571,A,0.579126447,2,10.35658654,No,D,F
572,A,0.158396283,4,11.62066137,No,A,M
573,A,0.176257958,0,6.168342933,No,B,M
574,A,0.005043132,2,11.86258663,No,A,F
575,A,0.878029702,2,8.270477963,No,C,M
576,A,0.130135627,1,8.876369011,No,B,F
577,A,0.268521526,1,11.10020012,No,D,M
578,A,0.139456318,0,14.51922256,No,D,F
579,A,0.658827542,3,11.95542354,No,D,F
580,A,0.057458437,2,14.88209643,No,C,M
581,A,0.390615071,1,10.81070809,No,D,F
582,A,0.333122693,4,9.75769178,No,B,M
583,A,0.155243496,2,7.210925451,No,A,M
584,A,1.167166024,3,12.4766796,No,A,F
585,A,1.181237121,0,8.392253201,No,D,M
586,A,0.619632112,1,12.42003336,No,B,M
587,A,1.815903029,2,0.655207104,No,C,F
588,A,0.479994017,1,6.079533868,Yes,C,F
589,A,0.236342746,4,5.820463767,No,D,F
590,A,0.583066305,1,4.786703503,Yes,A,F
591,A,0.403669829,3,11.27837133,No,C,F
592,A,0.17620719,1,9.144123823,Yes,C,F
593,A,0.165254594,1,-1.337852653,No,B,F
594,A,0.728126671,2,11.05494832,Yes,A,M
595,A,0.17403492,1,15.81502141,No,A,F
596,A,0.022806683,2,12.90900182,Yes,C,M
597,A,0.005800058,0,6.978206182,No,A,M
598,A,0.031031021,3,13.90871579,No,B,F
599,A,0.138002496,2,6.766455096,No,C,F
600,A,0.173130378,1,12.80562561,No,D,F
601,A,0.084756809,3,12.72654999,No,A,F
602,A,1.120830444,2,5.613934621,Yes,C,M
603,A,1.281825244,0,14.25650833,No,B,M
604,A,0.245647855,6,6.806616622,No,B,M
605,A,0.075546614,3,1.358508935,No,A,F
606,A,1.253266072,2,12.20903314,Yes,A,F
607,A,0.352482271,1,8.856828696,No,C,M
608,A,1.200450621,2,9.256625602,Yes,C,F
609,A,1.988422766,0,10.6713903,No,A,F
610,A,1.196207132,2,8.176376714,Yes,D,M
611,A,0.935643454,4,14.55900679,No,C,M
612,A,0.441186024,2,13.10886731,No,D,F
613,A,0.033356756,5,10.86003284,No,C,F
614,A,0.635948927,1,15.19963003,Yes,A,M
615,A,0.154190005,3,6.679986509,No,A,F
616,A,0.138611224,1,17.03604837,No,C,F
617,A,1.194917357,4,6.282583369,No,A,M
618,A,1.015206857,1,-1.290198001,Yes,C,M
619,A,0.316648724,2,12.53809504,No,C,M
620,A,1.017367594,4,0.179742447,Yes,C,F
621,A,1.07826873,1,12.7478996,No,C,M
622,A,1.240492841,1,15.72281746,Yes,A,F
623,A,0.085517436,2,-5.074930431,No,B,M
624,A,0.280199864,1,14.71840141,Yes,A,M
625,A,0.314345766,2,4.089835055,No,B,M
626,A,1.09011724,2,11.14135328,No,D,M
627,A,0.695416417,3,18.19614896,No,C,F
628,A,0.822947159,5,4.947844993,No,D,F
629,A,0.733366296,7,18.54564975,No,B,M
630,A,0.032821769,0,6.428399393,No,D,F
631,A,2.403010948,2,8.471163073,No,A,F
632,A,0.12378531,2,6.404128882,Yes,D,M
633,A,0.007930708,2,8.076623534,No,A,M
634,A,1.716048155,2,13.56360266,No,B,F
635,A,0.219690164,3,6.077254306,No,A,F
636,A,3.188321742,3,10.0147123,Yes,A,F
637,A,0.425800684,1,5.4386442,No,A,M
638,A,0.184518515,0,12.47660944,No,A,M
639,A,0.529374966,3,7.728751077,No,A,F
640,A,0.490616005,3,7.566062383,Yes,A,F
641,A,0.386107555,2,11.9950601,No,A,F
642,A,0.113911901,3,12.04056153,No,B,M
643,A,1.825626166,1,2.352617179,No,C,M
644,A,0.150039841,1,1.477897506,Yes,A,M
645,A,0.20298957,1,1.674294878,No,B,F
646,A,0.519227204,2,8.928978293,No,C,F
647,A,0.110397276,2,-4.815690246,No,A,F
648,A,0.139727879,4,7.414433191,No,A,F
649,A,0.161044445,3,8.129432401,No,C,F
650,A,1.255752304,1,9.230892708,Yes,A,F
651,A,1.347291128,0,20.09012172,No,D,F
652,A,0.472876639,2,5.108919386,Yes,A,F
653,A,0.229285318,3,0.470025313,No,A,F
654,A,2.220273971,3,6.525074094,Yes,A,M
655,A,0.57229773,3,13.81092027,No,D,M
656,A,0.958628454,2,13.31768555,Yes,C,M
657,A,0.891624393,2,20.91454179,No,A,F
658,A,0.479507128,1,21.31442829,No,C,M
659,A,0.157998775,2,9.004936347,No,C,F
660,A,0.242107577,5,14.24101001,No,C,F
661,A,0.092378128,1,7.612283586,No,B,M
662,A,0.12938749,1,13.59518866,Yes,A,F
663,A,0.887252931,3,3.880604062,No,B,F
664,A,0.031605196,1,5.629072476,Yes,A,M
665,A,0.453633584,3,9.709498459,No,D,M
666,A,0.360151999,3,3.07236573,No,A,F
667,A,0.345109125,3,5.956574164,No,A,M
668,A,0.287660522,1,7.716601563,Yes,B,F
669,A,1.017573996,0,4.82574104,No,B,F
670,A,1.973164725,1,11.69599615,No,A,M
671,A,0.340886018,3,14.93123834,No,B,M
672,A,0.375622537,4,7.178898291,No,D,M
673,A,2.190094684,3,7.485943952,No,C,M
674,A,0.815176226,0,8.131047424,No,D,F
675,A,0.084874804,1,19.28391801,No,A,M
676,A,0.67456964,1,20.78244513,No,C,F
677,A,1.149910273,4,13.95124937,No,B,M
678,A,1.302593276,6,1.419806704,No,B,F
679,A,1.054369826,2,8.196476105,No,B,F
680,A,0.331549243,1,4.571252339,No,C,F
681,A,0.093956863,3,17.33606914,No,B,M
682,A,0.445632793,3,9.333433754,Yes,A,M
683,A,0.264546202,2,6.09851727,No,B,M
684,A,0.301021216,1,11.216388,No,C,M
685,A,0.724824602,3,22.04790857,No,A,M
686,A,0.065485975,4,7.699632681,Yes,A,F
687,A,0.71888118,1,6.034273568,No,C,F
688,A,0.620590283,0,5.787164608,No,A,M
689,A,1.319176913,3,15.16195805,No,D,F
690,A,0.445425747,0,7.833604086,Yes,D,F
691,A,0.477914687,3,12.49647462,No,A,F
692,A,0.032868501,6,13.99633851,No,D,M
693,A,3.607071033,4,6.377940815,No,B,M
694,A,1.733282277,4,6.851274564,Yes,D,M
695,A,0.088860544,2,13.62987243,No,A,M
696,A,1.40409463,2,6.245747692,Yes,B,F
697,A,0.08853233,2,4.378473994,No,D,F
698,A,0.290717756,1,11.033443,No,D,F
699,A,0.230289295,6,11.68068632,No,A,M
700,A,0.115039445,2,5.641742256,Yes,D,F
701,A,0.164734443,3,12.56988011,No,B,F
702,A,0.469717351,2,11.22597687,Yes,A,F
703,A,0.970812349,4,18.45242589,No,A,F
704,A,0.080948978,6,4.292267569,No,C,M
705,A,0.026754136,1,9.821781378,No,A,M
706,A,0.771063179,1,1.107618346,No,B,F
707,A,1.321816562,0,12.90033329,No,D,F
708,A,0.711143666,2,11.72192518,Yes,C,M
709,A,0.075872505,0,6.522743704,No,B,F
710,A,0.282675961,2,9.473322517,Yes,C,F
711,A,0.16377207,3,8.240968595,No,A,F
712,A,0.657477492,2,13.48213924,No,B,F
713,A,0.096281586,3,15.97736936,No,C,F
714,A,0.25740008,1,15.18983565,Yes,A,M
715,A,0.02714822,3,-0.698923516,No,A,F
716,A,0.14451152,2,15.23766406,Yes,B,F
717,A,1.681809181,1,17.2359304,No,A,F
718,A,0.00096447,3,13.17538052,No,B,M
719,A,1.189254592,1,10.24538832,No,A,F
720,A,0.28636918,3,0.816361125,Yes,C,M
721,A,1.275187327,1,13.11817016,No,C,M
722,A,1.327822537,2,7.830574836,Yes,A,M
723,A,1.338011763,1,13.34713284,No,D,M
724,A,0.283110619,4,5.990702035,No,D,F
725,A,0.903808493,0,11.81824572,No,D,F
726,A,0.284784775,2,7.169235942,No,A,F
727,A,0.557857495,3,15.23846691,No,B,F
728,A,0.164336286,3,14.92266804,Yes,B,F
729,A,0.507302782,1,10.20113816,No,D,F
730,A,0.726520816,3,5.504136714,No,B,M
731,A,0.233214146,0,17.03568173,No,C,M
732,A,0.119161737,2,7.325931484,No,C,M
733,A,0.045589056,2,11.85937897,No,B,M
734,A,0.256308202,2,4.573508385,Yes,B,F
735,A,0.642837811,3,13.266065,No,B,F
736,A,0.162902167,2,7.537006094,No,C,M
737,A,0.901986447,3,10.71390643,No,B,F
738,A,3.229595594,1,7.704413226,No,D,M
739,A,0.017293304,1,6.045532638,No,C,F
740,A,0.650825891,3,7.187126882,No,C,M
741,A,0.294451266,2,8.144689842,No,C,F
742,A,0.750600119,2,11.05435835,Yes,C,F
743,A,0.736488388,2,-0.271958437,No,D,M
744,A,0.270120895,0,7.02627816,No,C,M
745,A,0.885662857,3,12.03110827,No,D,M
746,A,0.547104371,3,8.420037118,No,A,F
747,A,1.207927446,3,14.69277887,No,C,F
748,A,3.661266556,1,9.711729527,No,A,F
749,A,0.52258265,2,6.891779764,No,B,M
750,A,0.117860107,2,11.40622494,No,B,M
751,A,0.045449222,2,17.41684153,No,B,F
752,A,1.035496201,4,0.65410001,Yes,B,F
753,A,0.028946155,1,13.4835663,No,C,M
754,A,0.210464316,5,10.86801247,Yes,D,F
755,A,0.347645603,3,8.559859291,No,D,F
756,A,0.18338775,4,9.067291771,No,A,M
757,A,0.943487108,2,12.95188285,No,D,M
758,A,0.471758143,2,9.465897335,No,C,M
759,A,0.103485187,3,21.71254911,No,B,F
760,A,0.232894555,2,14.85864468,Yes,D,M
761,A,0.443854511,3,11.08898896,No,C,F
762,A,1.306832203,2,8.020775342,No,A,F
763,A,0.967041523,1,5.683563873,No,D,M
764,A,0.430797164,2,5.565719278,No,D,M
765,A,0.744702034,3,7.943995023,No,D,F
766,A,0.014965685,2,13.22210258,Yes,B,F
767,A,0.267206763,2,6.043247187,No,A,F
768,A,0.185438769,1,-0.523807648,No,D,M
769,A,0.696927274,1,8.487504865,No,A,F
770,A,0.157101104,2,-3.603625437,Yes,B,F
771,A,0.334417062,0,5.765333239,No,D,M
772,A,0.803272928,0,7.598654113,No,B,F
773,A,0.341388336,3,10.67374977,No,A,F
774,A,0.3338051,4,4.512134997,Yes,B,M
775,A,0.165021287,0,5.26240078,No,B,F
776,A,0.4036589,4,10.34535866,Yes,B,M
777,A,0.280587172,4,10.70518339,No,C,F
778,A,0.022120038,0,8.991713999,No,A,F
779,A,0.380193723,1,10.74017293,No,C,M
780,A,0.494697555,4,13.45134122,No,C,F
781,A,2.242090996,0,15.78371435,No,B,M
782,A,1.045872156,0,13.30674631,Yes,B,F
783,A,0.058935258,1,5.619719018,No,D,F
784,A,0.062002948,1,4.053397913,Yes,B,F
785,A,0.842938999,4,6.155395821,No,D,F
786,A,0.056081427,2,9.132310868,Yes,D,F
787,A,0.218517505,2,5.279232673,No,A,M
788,A,0.798609056,2,18.23792248,No,A,M
789,A,0.301572143,3,5.094127992,No,D,M
790,A,0.247394183,1,7.674212196,Yes,A,M
791,A,0.357064693,1,14.56437275,No,C,F
792,A,0.260998673,0,11.13037898,No,B,M
793,A,0.079264367,4,10.83823979,No,A,F
794,A,0.372440528,3,9.188760625,Yes,B,M
795,A,0.052054687,4,6.75753418,No,A,F
796,A,0.160220655,1,4.266846392,Yes,C,M
797,A,0.319776896,3,14.66449903,No,C,F
798,A,0.863916088,2,8.419608913,Yes,C,M
799,A,0.348937121,1,16.6636706,No,D,F
800,A,0.063114871,4,9.587770974,No,C,F
801,A,0.185475766,1,5.158146498,No,A,F
802,A,1.392077772,0,9.397748287,Yes,A,M
803,A,2.492155973,2,3.219297752,No,C,M
804,A,0.267088619,1,12.25099764,No,C,F
805,A,0.145763796,3,9.66540085,No,A,F
806,A,0.408451126,3,16.88233225,No,B,F
807,A,1.006408086,1,14.07202686,No,A,M
808,A,0.301945271,2,18.26337924,Yes,A,F
809,A,0.590584083,1,8.203797232,No,C,M
810,A,0.054563966,0,11.26708153,No,A,M
811,A,0.238162408,1,17.37851076,No,C,F
812,A,0.536396389,2,8.644908696,No,A,M
813,A,0.340231122,2,7.703497587,No,D,F
814,A,0.095709143,4,17.6317585,No,B,M
815,A,0.392275716,2,-0.771648298,No,D,M
816,A,0.077214375,1,14.65572675,No,C,M
817,A,1.282359206,0,5.981321726,No,D,F
818,A,0.014771619,3,7.600903743,Yes,C,M
819,A,1.080807917,3,12.37730832,No,B,F
820,A,1.02991821,1,15.74318699,No,C,M
821,A,0.137223134,1,14.5265873,No,C,M
822,A,0.865161262,2,7.07211243,Yes,A,F
823,A,0.221591731,1,15.25688887,No,D,M
824,A,2.265970518,1,14.4831397,Yes,D,M
825,A,0.325988426,2,10.29101565,No,A,F
826,A,0.558618403,0,10.30025731,No,D,F
827,A,1.159861242,1,5.690932928,No,A,M
828,A,0.222440064,2,15.16966283,No,C,F
829,A,1.362408571,2,13.33802129,No,C,M
830,A,0.092836121,2,2.353770717,Yes,A,F
831,A,0.154850245,4,17.42292095,No,A,F
832,A,0.567000963,0,15.43736189,Yes,D,F
833,A,0.319896004,1,7.195604067,No,B,M
834,A,0.555829726,1,2.420863391,No,D,F
835,A,0.124657613,1,8.496291249,No,D,M
836,A,0.772618895,1,1.762561823,No,B,M
837,A,0.767715799,2,8.98916753,No,B,F
838,A,0.164561733,1,4.55525087,Yes,A,M
839,A,0.744293027,3,8.463425597,No,D,M
840,A,0.15266877,3,14.67257201,No,A,F
841,A,0.519031402,0,5.764967628,No,D,F
842,A,0.851080218,1,10.44436236,No,B,M
843,A,0.461334208,0,16.42858093,No,A,M
844,A,0.618756615,1,9.46712325,Yes,D,F
845,A,0.729043672,4,17.1732524,No,B,M
846,A,0.393610707,3,2.971207659,No,D,F
847,A,0.816632581,2,12.14419998,No,A,M
848,A,0.587962101,0,13.4049866,No,C,F
849,A,2.47303602,3,7.672175373,No,A,F
850,A,1.38760519,2,6.239195545,Yes,B,F
851,A,0.133256468,2,12.09064372,No,A,M
852,A,0.86368509,2,11.14240757,Yes,D,F
853,A,0.049864332,0,7.579768799,No,D,M
854,A,0.285489196,2,9.238433703,No,D,M
855,A,1.58063168,2,9.294716236,No,B,M
856,A,1.363593915,1,11.10685612,No,D,M
857,A,0.034531919,2,12.81327385,No,D,M
858,A,0.015865968,2,11.26759279,Yes,C,M
859,A,0.517382256,2,1.316994653,No,C,M
860,A,0.371885508,0,13.54114865,No,C,F
861,A,0.607964698,3,11.36180506,No,A,M
862,A,0.651370236,1,14.72189542,No,B,F
863,A,0.125955907,1,8.343513478,No,A,M
864,A,0.369323864,1,1.451600907,Yes,B,F
865,A,0.085883811,3,2.179042178,No,C,M
866,A,0.925335413,1,15.67112303,Yes,B,M
867,A,0.571079632,4,8.700686789,No,D,M
868,A,1.016074803,1,12.31115223,Yes,A,F
869,A,0.531766902,1,14.02027974,No,B,M
870,A,0.082130418,2,10.1324834,No,D,M
871,A,1.254354109,3,15.12880419,No,B,F
872,A,0.776188681,0,7.890399372,Yes,C,F
873,A,1.535311915,3,8.070052285,No,D,M
874,A,0.064549209,1,10.2481161,No,C,F
875,A,0.668551287,4,13.84081726,No,B,F
876,A,0.178593922,4,5.602872055,Yes,C,M
877,A,0.012543323,3,12.89196287,No,B,F
878,A,0.835598141,6,16.13858061,Yes,D,F
879,A,0.275331452,4,11.33305574,No,D,F
880,A,1.776221637,4,12.2091352,Yes,B,M
881,A,0.916857846,1,13.78330885,No,A,F
882,A,0.18579634,0,19.52464644,No,A,M
883,A,0.054807118,2,9.874930951,No,D,F
884,A,1.438496436,2,9.162651471,No,A,M
885,A,0.043517668,2,10.76430222,No,B,M
886,A,0.922716562,2,16.0198446,Yes,C,M
887,A,0.453815771,1,14.32164286,No,D,F
888,A,2.240794515,1,14.18075633,Yes,C,M
889,A,0.371435614,3,10.33381736,No,B,M
890,A,0.070372947,1,12.65259243,No,D,M
891,A,0.667544969,0,17.54324275,No,A,F
892,A,0.012369014,1,14.0379184,No,A,M
893,A,1.46068479,2,11.23855078,No,C,M
894,A,0.039353133,1,7.681674606,No,B,M
895,A,0.167837359,2,11.7823811,No,B,M
896,A,0.833369309,2,11.62655807,Yes,B,F
897,A,0.262069169,5,15.35617989,No,A,F
898,A,1.761240518,1,19.68515429,Yes,A,F
899,A,0.161690211,4,11.89957104,No,D,F
900,A,1.147660887,2,14.29327152,Yes,B,M
901,A,0.70480285,2,4.535764709,No,C,F
902,A,0.603748904,2,4.626259227,Yes,C,F
903,A,0.204093367,1,14.71851619,No,D,F
904,A,0.099152289,3,9.405424618,No,B,M
905,A,0.92064354,2,1.491215909,No,B,M
906,A,1.480176271,3,15.21543676,No,D,M
907,A,0.32764397,2,-0.807872183,No,D,F
908,A,1.326101838,2,7.337259875,No,B,M
909,A,4.661875163,2,4.597732926,No,B,M
910,A,0.195375625,1,8.416662348,No,B,M
911,A,2.292259164,3,1.352201314,No,C,F
912,A,0.198068471,1,10.64394181,No,C,M
913,A,1.539829926,4,18.77274816,No,B,F
914,A,0.536434735,1,17.8912154,No,A,F
915,A,0.272557209,1,8.596425132,No,A,M
916,A,2.157366425,3,14.82765774,Yes,A,M
917,A,0.025851693,0,15.86242125,No,A,M
918,A,0.109528263,2,2.829443676,No,C,F
919,A,0.849061551,3,11.42624841,No,D,M
920,A,0.491722903,2,10.14856678,No,D,F
921,A,0.322031281,1,8.191639292,No,D,M
922,A,0.701271635,4,15.04770154,No,D,F
923,A,0.187037132,2,13.32786276,No,B,M
924,A,0.658729219,2,12.2732264,No,B,M
925,A,1.245403423,1,8.419543898,No,D,M
926,A,0.641684677,2,-0.51636575,Yes,C,F
927,A,0.454137461,2,6.871400313,No,D,M
928,A,0.873073952,3,5.775595041,Yes,C,F
929,A,0.423535014,3,3.870721906,No,D,M
930,A,1.757755405,2,5.288069226,Yes,A,M
931,A,0.69050222,1,9.610656961,No,D,M
932,A,0.257365228,1,12.84728193,No,A,M
933,A,0.355136723,1,2.406808558,No,D,F
934,A,0.222450489,3,10.23620799,No,A,M
935,A,0.033354848,2,8.676538032,No,B,M
936,A,0.539631447,2,0.166062555,No,A,F
937,A,0.194106516,1,11.3442828,No,D,F
938,A,0.254391284,2,18.67986988,Yes,D,M
939,A,0.874905068,5,11.35280882,No,D,F
940,A,1.230825995,4,9.35998842,Yes,D,M
941,A,0.351746314,0,-2.87294689,No,A,F
942,A,0.221128988,5,9.446360963,No,C,F
943,A,0.084805185,2,8.907879389,No,A,F
944,A,0.609496741,2,6.832755109,Yes,C,M
945,A,0.593863393,3,9.81413355,No,A,F
946,A,0.101720683,3,7.671487504,Yes,A,F
947,A,0.94705504,6,6.764938431,No,D,M
948,A,0.647207188,3,5.444727136,Yes,B,M
949,A,0.075806677,3,8.858234532,No,C,M
950,A,0.320949128,3,13.20438726,No,D,M
951,A,0.649066223,2,-0.845029049,No,D,M
952,A,2.196800192,3,12.53011174,Yes,A,F
953,A,0.138910086,5,4.918387895,No,D,M
954,A,0.776799041,2,6.927147557,No,C,F
955,A,0.138419404,2,13.90815421,No,A,M
956,A,0.586652994,2,15.07593053,No,A,M
957,A,0.730919964,3,7.246280918,No,B,F
958,A,0.022992732,1,7.692525424,No,B,M
959,A,0.219370932,1,15.83195129,No,B,F
960,A,0.710674319,0,12.13570986,No,A,F
961,A,0.931822074,3,4.00970613,No,D,M
962,A,0.968266057,3,7.282145107,No,D,M
963,A,0.510471789,2,4.141495408,No,B,F
964,A,2.122943057,3,10.85687627,No,B,F
965,A,0.269857857,1,-0.049136397,No,D,F
966,A,1.055833925,1,13.12228033,Yes,D,M
967,A,0.277769659,2,7.361844401,No,B,F
968,A,0.375855669,2,11.11349271,Yes,C,M
969,A,0.572270391,2,12.30974995,No,C,M
970,A,1.930568849,3,6.958658432,Yes,B,F
971,A,0.442088528,2,8.724741861,No,B,M
972,A,2.465377602,2,10.29087609,No,B,F
973,A,0.610929585,0,15.43475123,No,A,F
974,A,1.797733646,1,5.638372744,No,D,M
975,A,0.219241285,2,10.80439929,No,C,M
976,A,0.051511386,2,8.031619785,No,C,F
977,A,0.664928749,1,12.40795921,No,D,M
978,A,2.392942641,5,2.26502765,No,A,F
979,A,1.070419586,4,10.51091275,No,A,F
980,A,0.556692289,0,8.95128546,No,A,F
981,A,0.212913981,2,8.053106914,No,B,F
982,A,0.480542606,2,9.805963083,Yes,C,M
983,A,0.2979508,1,9.908231013,No,C,F
984,A,0.742977397,4,-7.280719667,No,C,F
985,A,0.582498294,3,1.394499209,No,A,M
986,A,0.144996673,1,13.82168309,Yes,B,M
987,A,0.186259716,3,16.32535655,No,B,M
988,A,0.880843371,2,10.09209957,Yes,C,M
989,A,0.371367138,1,10.48562946,No,C,F
990,A,1.337316882,2,15.96302396,No,D,F
991,A,0.425502783,2,15.18328635,No,B,F
992,A,0.205208596,0,11.2605573,No,A,M
993,A,1.200463391,1,16.45650217,No,B,M
994,A,0.517267048,3,7.893095983,No,B,F
995,A,2.319083606,3,1.5994684,No,C,F
996,A,0.130274096,2,3.911187015,No,D,F
997,A,2.098322828,3,11.21641631,No,A,F
998,A,0.264828393,3,8.008886721,No,B,F
999,A,0.76222279,0,7.523672113,No,C,F
1000,A,0.21367812,1,11.06900899,Yes,D,M
1001,A,0.360667782,3,11.03407038,No,A,M
1002,A,0.069788718,3,9.781922787,No,C,F
1003,A,0.283884414,1,7.034045547,No,A,F
1004,A,1.556688396,3,13.08630417,Yes,D,M
1005,A,0.24333537,2,14.10988482,No,A,M
1006,A,0.302160828,1,12.25016699,Yes,A,F
1007,A,0.485695666,1,4.952119662,No,C,M
1008,A,0.174732159,1,8.970184483,No,C,F
1009,A,0.346203721,2,21.53951803,No,A,M
1010,A,0.269685815,2,8.668746379,No,A,F
1011,A,0.266069526,1,9.273823576,No,A,F
1012,A,0.154711764,2,14.57976217,No,A,M
1013,A,0.703917129,2,7.86298651,No,D,M
1014,A,0.066794329,0,12.2984097,No,B,M
1015,A,0.021107002,2,19.06750965,No,B,F
1016,A,2.13828598,3,10.02697229,No,D,F
1017,A,0.539099216,4,0.263894018,No,D,M
1018,A,0.599964552,2,5.399024587,No,D,M
1019,A,0.788550517,1,1.019290084,No,D,F
1020,A,0.004354131,2,10.94446668,No,B,F
1021,A,0.173757052,2,8.595335705,No,C,F
1022,A,0.72586216,1,11.47079414,No,D,F
1023,A,0.276839971,0,12.50931214,No,C,M
1024,A,0.287983978,1,4.816668922,Yes,D,M
1025,A,1.107549914,2,8.684353834,No,D,F
1026,A,0.21193613,2,12.9716522,Yes,B,F
1027,A,0.200043456,0,8.845097486,No,D,F
1028,A,0.10227633,1,5.181536068,No,A,F
1029,A,1.178964097,1,14.13322836,No,C,F
1030,A,0.321696427,1,9.74167523,Yes,A,F
1031,A,0.200164856,1,13.57580434,No,C,M
1032,A,1.61318913,5,8.538938304,No,D,M
1033,A,0.512778347,3,7.995956478,No,D,M
1034,A,0.455756318,2,5.602069921,No,D,M
1035,A,0.913393162,1,13.37282408,No,D,M
1036,A,0.554328073,0,8.696755045,Yes,B,F
1037,A,0.685714833,1,10.51867942,No,B,F
1038,A,0.319678543,6,11.33123877,Yes,A,M
1039,A,2.154290744,0,13.61139235,No,B,F
1040,A,0.229733375,2,17.47595281,No,D,F
1041,A,0.155994517,2,12.72660798,No,A,F
1042,A,0.18483015,3,2.694615323,No,C,F
1043,A,0.012701312,3,17.53902468,No,B,F
1044,A,0.052970989,0,10.54133083,No,A,M
1045,A,0.661119712,0,21.40882388,No,A,M
1046,A,0.060757542,2,7.211521809,Yes,B,F
1047,A,0.031568497,1,15.39319208,No,C,F
1048,A,0.025642463,0,2.143010258,No,C,F
1049,A,0.803495388,2,8.260357678,No,B,M
1050,A,0.059783623,5,15.17550603,No,A,F
1051,A,0.647874485,2,12.60053861,No,A,F
1052,A,1.88796999,1,9.456739043,No,C,M
1053,A,0.312307713,5,9.859222994,No,A,F
1054,A,0.352524308,3,17.69744631,No,B,F
1055,A,0.148744661,2,4.189384946,No,B,F
1056,A,1.073731934,2,6.644186574,No,A,F
1057,A,0.350332484,2,14.2527316,No,A,F
1058,A,0.324248495,3,10.84249227,Yes,C,M
1059,A,0.649091016,2,13.45411372,No,C,M
1060,A,1.063550195,2,11.52515318,Yes,A,F
1061,A,0.772611947,1,7.053303894,No,C,F
1062,A,1.401126465,3,13.89154358,No,D,M
1063,A,0.461013942,1,7.809861203,No,B,F
1064,A,0.046806393,2,7.708957628,No,D,F
1065,A,1.937618876,2,14.26411658,No,C,M
1066,A,0.484438294,2,8.76823179,Yes,B,M
1067,A,0.599760299,0,11.16654943,No,B,F
1068,A,1.32316393,3,3.49692775,No,B,M
1069,A,0.116451851,1,1.775510465,No,D,F
1070,A,0.262505374,6,4.767932404,Yes,B,M
1071,A,1.103953458,1,4.844788612,No,C,F
1072,A,1.919627185,0,3.08897906,No,B,M
1073,A,0.922672831,2,12.49575553,No,A,F
1074,A,0.038757341,2,10.18606525,Yes,D,M
1075,A,0.610663728,3,8.78787704,No,B,F
1076,A,2.03586974,3,6.970893285,Yes,A,M
1077,A,0.214613607,5,11.68626446,No,A,M
1078,A,0.017704954,2,2.080783655,No,D,F
1079,A,1.248733683,2,4.439874894,No,A,M
1080,A,0.760851788,1,8.158208683,No,C,F
1081,A,0.098552847,3,1.211812928,No,A,F
1082,A,0.684114153,0,10.53888793,Yes,D,F
1083,A,0.320526741,1,1.954896827,No,B,F
1084,A,1.190553345,2,7.254210833,No,A,F
1085,A,1.346658263,1,6.602071041,No,C,F
1086,A,0.036337242,3,8.319309417,No,B,F
1087,A,1.302920168,3,1.969006862,No,A,F
1088,A,0.635917419,1,18.42453798,No,B,F
1089,A,0.581355875,4,11.14594453,No,A,M
1090,A,0.604044126,2,6.467764097,Yes,C,M
1091,A,0.162888836,1,5.441616102,No,B,M
1092,A,0.799471524,3,13.03231415,No,A,F
1093,A,0.185873912,1,10.25420124,No,A,M
1094,A,1.895880928,3,13.32361721,Yes,C,F
1095,A,1.11434937,1,6.21223347,No,A,F
1096,A,0.228009465,2,10.72049279,No,D,F
1097,A,0.359506088,2,-2.58959722,No,B,F
1098,A,0.344788234,2,10.33443419,Yes,C,M
1099,A,0.173814903,1,12.99789766,No,C,F
1100,A,0.127680625,2,7.146033045,Yes,B,M
1101,A,0.285268763,6,14.110657,No,A,F
1102,A,2.15617013,2,15.0124029,No,D,F
1103,A,0.228982066,3,11.60193387,No,B,F
1104,A,1.227617975,3,12.07729188,Yes,A,F
1105,A,0.315137982,3,10.42533825,No,A,F
1106,A,0.802491604,0,12.36625445,Yes,D,F
1107,A,1.15710108,2,7.978191658,No,D,F
1108,A,0.04480545,6,15.36186434,Yes,B,M
1109,A,0.664991322,3,10.15860502,No,A,M
1110,A,0.317165635,0,14.73591989,No,C,M
1111,A,0.611022114,2,10.17488507,No,D,M
1112,A,0.163331361,2,13.1780636,Yes,A,M
1113,A,0.419296357,1,8.335576127,No,C,M
1114,A,0.32259357,2,13.92931992,Yes,A,M
1115,A,0.391409672,4,8.434763474,No,D,F
1116,A,0.154527807,5,16.66419932,No,A,M
1117,A,0.497944391,4,8.766895828,No,B,F
1118,A,1.715548362,2,7.017474959,No,B,F
1119,A,0.369121703,2,9.381510399,No,B,F
1120,A,1.912986805,3,10.40084519,No,B,M
1121,A,0.698029467,2,11.93504528,No,A,F
1122,A,0.131465738,4,1.751584335,No,C,F
1123,A,1.587398404,3,4.535968258,No,A,M
1124,A,1.053984564,0,10.64485676,Yes,C,M
1125,A,0.369006529,2,5.676204,No,D,F
1126,A,0.003741306,2,3.854238596,No,C,M
1127,A,1.132883128,4,2.223369977,No,B,F
1128,A,0.128616766,2,19.828323,No,C,F
1129,A,0.393046013,0,7.875938084,No,C,M
1130,A,0.351259857,3,17.71975217,No,D,F
1131,A,0.353755118,1,11.38561411,No,D,F
1132,A,0.048423631,1,15.40230905,No,B,F
